time,linear_potential
1.045226130653266416e+01,1.273023270156274922e+00
1.055276381909547823e+01,1.273023909782196261e+00
1.065326633165829229e+01,1.273024488586046665e+00
1.075376884422110635e+01,1.273025012036185011e+00
1.085427135678392041e+01,1.273025485318023176e+00
1.095477386934673447e+01,1.273025913348224458e+00
1.105527638190954853e+01,1.273026300420136092e+00
1.115577889447236259e+01,1.273026650453047415e+00
1.125628140703517666e+01,1.273026967031877010e+00
1.135678391959799072e+01,1.273027253280423210e+00
1.145728643216080478e+01,1.273027512097102409e+00
1.155778894472361884e+01,1.273027746224951962e+00
1.165829145728643290e+01,1.273027957912260977e+00
1.175879396984924696e+01,1.273028149302477763e+00
1.185929648241206102e+01,1.273028322455915351e+00
1.195979899497487509e+01,1.273028478962809018e+00
1.206030150753768915e+01,1.273028620570917369e+00
1.216080402010050321e+01,1.273028748591720660e+00
1.226130653266331727e+01,1.273028864362157453e+00
1.236180904522613133e+01,1.273028969054470050e+00
1.246231155778894539e+01,1.273029063728727817e+00
1.256281407035175945e+01,1.273029149302905783e+00
1.266331658291457352e+01,1.273029226765872934e+00
1.276381909547738758e+01,1.273029296779605968e+00
1.286432160804020164e+01,1.273029360053034020e+00
1.296482412060301570e+01,1.273029417308563227e+00
1.306532663316582976e+01,1.273029469085281473e+00
1.316582914572864382e+01,1.273029515907460496e+00
1.326633165829145788e+01,1.273029558249200832e+00
1.336683417085427195e+01,1.273029596579895006e+00
1.346733668341708601e+01,1.273029631165282671e+00
1.356783919597990007e+01,1.273029662518599281e+00
1.366834170854271413e+01,1.273029690794277524e+00
1.376884422110552819e+01,1.273029716441664627e+00
1.386934673366834225e+01,1.273029739598073196e+00
1.396984924623115631e+01,1.273029760538632704e+00
1.407035175879397038e+01,1.273029779475378653e+00
1.417085427135678444e+01,1.273029796600057217e+00
1.427135678391959850e+01,1.273029812086066359e+00
1.437185929648241256e+01,1.273029826090210648e+00
1.447236180904522662e+01,1.273029838713633843e+00
1.457286432160804068e+01,1.273029850206537805e+00
1.467336683417085474e+01,1.273029860562913562e+00
1.477386934673366881e+01,1.273029869928282043e+00
1.487437185929648287e+01,1.273029878397473169e+00
1.497487437185929693e+01,1.273029886056242344e+00
1.507537688442211099e+01,1.273029892941483165e+00
1.517587939698492505e+01,1.273029899245294638e+00
1.527638190954773911e+01,1.273029904868468343e+00
1.537688442211055317e+01,1.273029910030979872e+00
1.547738693467336724e+01,1.273029914622064718e+00
1.557788944723618130e+01,1.273029918810593131e+00
1.567839195979899536e+01,1.273029922598318597e+00
1.577889447236180942e+01,1.273029926023594660e+00
1.587939698492462348e+01,1.273029929161761054e+00
1.597989949748743754e+01,1.273029931922211144e+00
1.608040201005025338e+01,1.273029934455278678e+00
1.618090452261306567e+01,1.273029936745955659e+00
1.628140703517588150e+01,1.273029938817436646e+00
1.638190954773869379e+01,1.273029940690696193e+00
1.648241206030150963e+01,1.273029942425359717e+00
1.658291457286432191e+01,1.273029943916609064e+00
1.668341708542713775e+01,1.273029945303916000e+00
1.678391959798995003e+01,1.273029946599908868e+00
1.688442211055276587e+01,1.273029947735186740e+00
1.698492462311557816e+01,1.273029948759098584e+00
1.708542713567839400e+01,1.273029949683333273e+00
1.718592964824120628e+01,1.273029950519281250e+00
1.728643216080402212e+01,1.273029951235019164e+00
1.738693467336683440e+01,1.273029951920193970e+00
1.748743718592965024e+01,1.273029952540712273e+00
1.758793969849246253e+01,1.273029953142740478e+00
1.768844221105527836e+01,1.273029953628472377e+00
1.778894472361809065e+01,1.273029954026843713e+00
1.788944723618090649e+01,1.273029954425766164e+00
1.798994974874371877e+01,1.273029954788246876e+00
1.809045226130653461e+01,1.273029955158271997e+00
1.819095477386934689e+01,1.273029955457551265e+00
1.829145728643216273e+01,1.273029955729491514e+00
1.839195979899497502e+01,1.273029955935932378e+00
1.849246231155779085e+01,1.273029956160457443e+00
1.859296482412060314e+01,1.273029956405128393e+00
1.869346733668341898e+01,1.273029956549848629e+00
1.879396984924623126e+01,1.273029956718290556e+00
1.889447236180904710e+01,1.273029956912001825e+00
1.899497487437185939e+01,1.273029957051074579e+00
1.909547738693467522e+01,1.273029957136785573e+00
1.919597989949748751e+01,1.273029957292266312e+00
1.929648241206030335e+01,1.273029957355943598e+00
1.939698492462311563e+01,1.273029957450745986e+00
1.949748743718593147e+01,1.273029957577545002e+00
1.959798994974874375e+01,1.273029957615160690e+00
1.969849246231155959e+01,1.273029957726939720e+00
1.979899497487437188e+01,1.273029957791564470e+00
1.989949748743718771e+01,1.273029957809628687e+00
2.000000000000000000e+01,1.273029957904410869e+00
