time,->1,1->1,2->1,->2,1->2,2->2
16.48241206030151,1.0,-0.6666666615453295,-0.33333333077266475,1.0,-0.33333333077266475,-0.6666666615453295
16.582914572864322,1.0,-0.6666666620353928,-0.3333333310176964,1.0,-0.3333333310176964,-0.6666666620353928
16.683417085427138,1.0,-0.6666666624791983,-0.33333333123959913,1.0,-0.33333333123959913,-0.6666666624791983
16.78391959798995,1.0,-0.6666666628807857,-0.33333333144039284,1.0,-0.33333333144039284,-0.6666666628807857
16.884422110552766,1.0,-0.666666663243966,-0.333333331621983,1.0,-0.333333331621983,-0.666666663243966
16.984924623115578,1.0,-0.6666666635715198,-0.3333333317857599,1.0,-0.3333333317857599,-0.6666666635715198
17.085427135678394,1.0,-0.6666666638671864,-0.33333333193359327,1.0,-0.3333333319335932,-0.6666666638671865
17.185929648241206,1.0,-0.6666666641346098,-0.3333333320673049,1.0,-0.3333333320673049,-0.6666666641346098
17.286432160804022,1.0,-0.6666666643765837,-0.33333333218829186,1.0,-0.33333333218829186,-0.6666666643765837
17.386934673366834,1.0,-0.6666666645957741,-0.33333333229788703,1.0,-0.33333333229788703,-0.6666666645957741
17.48743718592965,1.0,-0.6666666647942806,-0.3333333323971403,1.0,-0.3333333323971403,-0.6666666647942806
17.587939698492463,1.0,-0.6666666649738657,-0.33333333248693287,1.0,-0.33333333248693287,-0.6666666649738657
17.68844221105528,1.0,-0.6666666651292534,-0.3333333325646267,1.0,-0.3333333325646267,-0.6666666651292534
17.78894472361809,1.0,-0.6666666652697004,-0.3333333326348502,1.0,-0.3333333326348502,-0.6666666652697004
17.889447236180906,1.0,-0.6666666653973174,-0.3333333326986588,1.0,-0.3333333326986587,-0.6666666653973176
17.98994974874372,1.0,-0.6666666655132767,-0.3333333327566384,1.0,-0.33333333275663835,-0.6666666655132768
18.090452261306535,1.0,-0.6666666656186429,-0.3333333328093215,1.0,-0.3333333328093214,-0.666666665618643
18.190954773869347,1.0,-0.6666666657143836,-0.33333333285719186,1.0,-0.3333333328571918,-0.6666666657143837
18.291457286432163,1.0,-0.6666666658013785,-0.3333333329006893,1.0,-0.3333333329006892,-0.6666666658013786
18.391959798994975,1.0,-0.6666666658804261,-0.3333333329402131,1.0,-0.33333333294021306,-0.6666666658804262
18.49246231155779,1.0,-0.6666666659522527,-0.3333333329761264,1.0,-0.33333333297612633,-0.6666666659522528
18.592964824120603,1.0,-0.6666666660175176,-0.33333333300875884,1.0,-0.3333333330087588,-0.6666666660175177
18.69346733668342,1.0,-0.6666666660768205,-0.3333333330384103,1.0,-0.33333333303841023,-0.6666666660768206
18.79396984924623,1.0,-0.6666666661307058,-0.33333333306535295,1.0,-0.3333333330653529,-0.6666666661307059
18.894472361809047,1.0,-0.6666666661796686,-0.33333333308983437,1.0,-0.3333333330898343,-0.6666666661796687
18.99497487437186,1.0,-0.6666666662241585,-0.3333333331120793,1.0,-0.33333333311207924,-0.6666666662241586
19.095477386934675,1.0,-0.6666666662645842,-0.33333333313229213,1.0,-0.3333333331322921,-0.6666666662645843
19.195979899497488,1.0,-0.6666666663013168,-0.33333333315065844,1.0,-0.3333333331506584,-0.6666666663013169
19.296482412060303,1.0,-0.6666666663346937,-0.33333333316734687,1.0,-0.33333333316734687,-0.6666666663346937
19.396984924623116,1.0,-0.6666666663650216,-0.3333333331825108,1.0,-0.3333333331825108,-0.6666666663650216
19.49748743718593,1.0,-0.6666666663925788,-0.3333333331962894,1.0,-0.3333333331962894,-0.6666666663925788
19.597989949748744,1.0,-0.6666666664176185,-0.33333333320880926,1.0,-0.33333333320880926,-0.6666666664176185
19.69849246231156,1.0,-0.6666666664403709,-0.33333333322018543,1.0,-0.33333333322018543,-0.6666666664403709
19.798994974874372,1.0,-0.6666666664610446,-0.3333333332305223,1.0,-0.3333333332305223,-0.6666666664610446
19.899497487437188,1.0,-0.6666666664798296,-0.3333333332399148,1.0,-0.3333333332399148,-0.6666666664798296
20.0,1.0,-0.6666666664971446,-0.3333333332485723,1.0,-0.3333333332485723,-0.6666666664971446
