time,R_loc
1.608040201005025338e+01,3.333353180176785724e-01
1.618090452261306567e+01,3.333353194832734401e-01
1.628140703517588150e+01,3.333353208086247133e-01
1.638190954773869379e+01,3.333353220071524348e-01
1.648241206030150963e+01,3.333353230724884209e-01
1.658291457286432191e+01,3.333353240711188770e-01
1.668341708542713775e+01,3.333353249587298617e-01
1.678391959798995003e+01,3.333353257434009675e-01
1.688442211055276587e+01,3.333353264697614948e-01
1.698492462311557816e+01,3.333353271248692407e-01
1.708542713567839400e+01,3.333353277162026118e-01
1.718592964824120628e+01,3.333353282510492233e-01
1.728643216080402212e+01,3.333353287535007481e-01
1.738693467336683440e+01,3.333353291918814132e-01
1.748743718592965024e+01,3.333353295888944468e-01
1.758793969849246253e+01,3.333353299295609418e-01
1.768844221105527836e+01,3.333353302403365692e-01
1.778894472361809065e+01,3.333353305397341870e-01
1.788944723618090649e+01,3.333353307949682987e-01
1.798994974874371877e+01,3.333353310268868941e-01
1.809045226130653461e+01,3.333353312191155160e-01
1.819095477386934689e+01,3.333353314105969023e-01
1.829145728643216273e+01,3.333353315845865583e-01
1.839195979899497502e+01,3.333353317611855160e-01
1.849246231155779085e+01,3.333353319048387720e-01
1.859296482412060314e+01,3.333353320168647715e-01
1.869346733668341898e+01,3.333353321539743175e-01
1.879396984924623126e+01,3.333353322617451098e-01
1.889447236180904710e+01,3.333353323411668567e-01
1.899497487437185939e+01,3.333353324301466247e-01
1.909547738693467522e+01,3.333353325295016489e-01
1.919597989949748751e+01,3.333353325844631287e-01
1.929648241206030335e+01,3.333353326697207075e-01
1.939698492462311563e+01,3.333353327303764657e-01
1.949748743718593147e+01,3.333353327669870692e-01
1.959798994974874375e+01,3.333353328355703193e-01
1.969849246231155959e+01,3.333353328625712764e-01
1.979899497487437188e+01,3.333353329039185908e-01
1.989949748743718771e+01,3.333353329599926251e-01
2.000000000000000000e+01,3.333353329761186146e-01
