time,linear_potential
1.276381909547738758e+01,3.116712818400583451e+00
1.286432160804020164e+01,3.100945310292702928e+00
1.296482412060301570e+01,3.075220874509587254e+00
1.306532663316582976e+01,3.041797447665635534e+00
1.316582914572864382e+01,3.002414550882730016e+00
1.326633165829145788e+01,2.958433125741343872e+00
1.336683417085427195e+01,2.910925164914800245e+00
1.346733668341708601e+01,2.860735590424704267e+00
1.356783919597990007e+01,2.808527034117989540e+00
1.366834170854271413e+01,2.754813084316877880e+00
1.376884422110552819e+01,2.699983117621761686e+00
1.386934673366834225e+01,2.644320527077243188e+00
1.396984924623115631e+01,2.588015340868896619e+00
1.407035175879397038e+01,2.531171604886175430e+00
1.417085427135678444e+01,2.473809255907688076e+00
1.427135678391959850e+01,2.415859313446922396e+00
1.437185929648241256e+01,2.357149713107985267e+00
1.447236180904522662e+01,2.297376100012635369e+00
1.457286432160804068e+01,2.236045220952000534e+00
1.467336683417085474e+01,2.172361544276862677e+00
1.477386934673366881e+01,2.104976616205906037e+00
1.487437185929648287e+01,2.031323501470618798e+00
1.497487437185929693e+01,1.945058266470396591e+00
1.507537688442211099e+01,1.876075398371122471e+00
1.517587939698492505e+01,1.903347854550299534e+00
1.527638190954773911e+01,1.909216821697770738e+00
1.537688442211055317e+01,1.906398711491621878e+00
1.547738693467336724e+01,1.898875531124448290e+00
1.557788944723618130e+01,1.888591216736927203e+00
1.567839195979899536e+01,1.876676141478249127e+00
1.577889447236180942e+01,1.863856080470668974e+00
1.587939698492462348e+01,1.850627870948330811e+00
1.597989949748743754e+01,1.837346967187905022e+00
1.608040201005025338e+01,1.824275652191220898e+00
1.618090452261306567e+01,1.811611530933775249e+00
1.628140703517588150e+01,1.799505244341795374e+00
1.638190954773869379e+01,1.788071872115276628e+00
1.648241206030150963e+01,1.777398411608765771e+00
1.658291457286432191e+01,1.767548680187247756e+00
1.668341708542713775e+01,1.758566427143912758e+00
1.678391959798995003e+01,1.750477123725598050e+00
1.688442211055276587e+01,1.743288701053954615e+00
1.698492462311557816e+01,1.736991383326781380e+00
1.708542713567839400e+01,1.731556660602595832e+00
1.718592964824120628e+01,1.726935372195196328e+00
1.728643216080402212e+01,1.723054781286868842e+00
1.738693467336683440e+01,1.719814422982226532e+00
1.748743718592965024e+01,1.717080360991045662e+00
1.758793969849246253e+01,1.714677269549532923e+00
1.768844221105527836e+01,1.712377381434890156e+00
1.778894472361809065e+01,1.709884695304246360e+00
1.788944723618090649e+01,1.706811581981182657e+00
1.798994974874371877e+01,1.702642385676367054e+00
1.809045226130653461e+01,1.696672873636699830e+00
1.819095477386934689e+01,1.687899807446743283e+00
1.829145728643216273e+01,1.674791047433471070e+00
1.839195979899497502e+01,1.654695723309204336e+00
1.849246231155779085e+01,1.621568643290601575e+00
1.859296482412060314e+01,1.634353877569448832e+00
1.869346733668341898e+01,1.754931049979162161e+00
1.879396984924623126e+01,1.862180394929856320e+00
1.889447236180904710e+01,1.963263738347048148e+00
1.899497487437185939e+01,2.060244045238686095e+00
1.909547738693467522e+01,2.153651938458819526e+00
1.919597989949748751e+01,2.242797743945646349e+00
1.929648241206030335e+01,2.324121633770273920e+00
1.939698492462311563e+01,2.411262268255037533e+00
1.949748743718593147e+01,2.527994010035090167e+00
1.959798994974874375e+01,2.633012610254514385e+00
1.969849246231155959e+01,2.732328294994814666e+00
1.979899497487437188e+01,2.826974506601366066e+00
1.989949748743718771e+01,2.916813935997589979e+00
2.000000000000000000e+01,3.001141851076399636e+00
