time,linear_connectedness
9.648241206030151673e+00,1.028075785478207438e+00
9.748743718592965735e+00,1.062385412697851583e+00
9.849246231155779796e+00,1.103547344328337898e+00
9.949748743718593857e+00,1.153196583060905667e+00
1.005025125628140792e+01,1.213458759462202607e+00
1.015075376884422198e+01,1.287085500053472886e+00
1.025125628140703604e+01,1.377761864077250431e+00
1.035175879396985010e+01,1.490880697484830320e+00
1.045226130653266416e+01,1.635950988646080795e+00
1.055276381909547823e+01,1.839544283874346764e+00
1.065326633165829229e+01,1.848378402217056404e+00
1.075376884422110635e+01,1.807861587959588512e+00
1.085427135678392041e+01,1.800117643846502080e+00
1.095477386934673447e+01,1.811213400442047927e+00
1.105527638190954853e+01,1.834923543255704281e+00
1.115577889447236259e+01,1.867434514241749444e+00
1.125628140703517666e+01,1.906098210653369041e+00
1.135678391959799072e+01,1.949072597931178930e+00
1.145728643216080478e+01,1.995284966246967606e+00
1.155778894472361884e+01,2.044607226439890457e+00
1.165829145728643290e+01,2.098371519007531383e+00
1.175879396984924696e+01,2.161000378291139334e+00
1.185929648241206102e+01,2.249798981500479300e+00
1.195979899497487509e+01,2.317981245004704149e+00
1.206030150753768915e+01,2.406885032095924082e+00
1.216080402010050321e+01,2.509452035511360535e+00
1.226130653266331727e+01,2.625707098226407687e+00
1.236180904522613133e+01,2.681760088826744770e+00
1.246231155778894539e+01,2.667481935581354158e+00
1.256281407035175945e+01,2.672594320733589157e+00
1.266331658291457352e+01,2.683643364978623325e+00
1.276381909547738758e+01,2.695478157672893893e+00
1.286432160804020164e+01,2.705532322537194556e+00
1.296482412060301570e+01,2.712461911268702952e+00
1.306532663316582976e+01,2.715606306053437891e+00
1.316582914572864382e+01,2.714717733195510796e+00
1.326633165829145788e+01,2.709806077427315607e+00
1.336683417085427195e+01,2.701042748202075572e+00
1.346733668341708601e+01,2.688698694942648348e+00
1.356783919597990007e+01,2.673103904128352859e+00
1.366834170854271413e+01,2.654621244081791787e+00
1.376884422110552819e+01,2.633630352290405874e+00
1.386934673366834225e+01,2.610518893188487510e+00
1.396984924623115631e+01,2.585679584633583161e+00
1.407035175879397038e+01,2.559512218069474709e+00
1.417085427135678444e+01,2.532430693441681147e+00
1.427135678391959850e+01,2.504876090730724592e+00
1.437185929648241256e+01,2.477338389829008669e+00
1.447236180904522662e+01,2.450392501719733662e+00
1.457286432160804068e+01,2.424760990195301780e+00
1.467336683417085474e+01,2.401432894204375224e+00
1.477386934673366881e+01,2.381919194987916821e+00
1.487437185929648287e+01,2.368922631430234738e+00
1.497487437185929693e+01,2.368899972115553254e+00
1.507537688442211099e+01,2.365783562117756311e+00
1.517587939698492505e+01,2.304282951457619077e+00
1.527638190954773911e+01,2.264530883527859473e+00
1.537688442211055317e+01,2.233822550078621294e+00
1.547738693467336724e+01,2.208179156892765782e+00
1.557788944723618130e+01,2.185652498344293093e+00
1.567839195979899536e+01,2.165101218788529014e+00
1.577889447236180942e+01,2.145782506828215475e+00
1.587939698492462348e+01,2.127176991118627125e+00
1.597989949748743754e+01,2.108901655412644516e+00
1.608040201005025338e+01,2.090662021730195441e+00
1.618090452261306567e+01,2.072223989071254824e+00
1.628140703517588150e+01,2.053396396085024556e+00
1.638190954773869379e+01,2.034019850552338138e+00
1.648241206030150963e+01,2.013959445972531626e+00
1.658291457286432191e+01,1.993100026247887957e+00
1.668341708542713775e+01,1.971343219514892109e+00
1.678391959798995003e+01,1.948605781975629725e+00
1.688442211055276587e+01,1.924818987552320504e+00
1.698492462311557816e+01,1.899928928531662065e+00
