time,->1,2->1,3->1,4->1,->2,1->2,3->2,->3,1->3,4->3,->4,1->4,2->4
6.331658291457287,1.0,-0.5888196787975867,-0.04950709751405268,-0.000698782107104453,-0.4,0.17080092084715873,-0.02475354875702634,-0.5,0.1423341007059656,-0.002795128428417812,-0.6,0.1138672805647725,-0.19627322626586222
6.432160804020101,1.0,-0.57419066669685,-0.04775887576651076,-0.0006527643073271899,-0.4,0.17725870155173867,-0.02387943788325538,-0.5,0.1477155846264489,-0.0026110572293087594,-0.6,0.11817246770115913,-0.19139688889894999
6.532663316582915,1.0,-0.5603516775916971,-0.046099165956014286,-0.0006103427687877243,-0.4,0.1842563427850233,-0.023049582978007143,-0.5,0.15354695232085278,-0.002441371075150897,-0.6,0.12283756185668222,-0.18678389253056568
6.633165829145729,1.0,-0.5472908832137269,-0.0445249983178902,-0.0005712137913701573,-0.4,0.1918212383686163,-0.0222624991589451,-0.5,0.15985103197384692,-0.0022848551654806293,-0.6,0.12788082557907754,-0.18243029440457562
6.733668341708543,1.0,-0.5349981737892233,-0.04303355632775936,-0.000535102186862486,-0.4,0.19998284657934695,-0.02151677816387968,-0.5,0.1666523721494558,-0.002140408747449944,-0.6,0.13332189771956465,-0.17833272459640775
6.834170854271357,1.0,-0.5234652816894577,-0.04162217903234839,-0.0005017583766766035,-0.4,0.2087726467979962,-0.020811089516174195,-0.5,0.17397720566499683,-0.002007033506706414,-0.6,0.13918176453199746,-0.17448842722981925
6.934673366834171,1.0,-0.5126859143494458,-0.040288363328807024,-0.00047095580733104783,-0.4,0.21822407916871192,-0.020144181664403512,-0.5,0.18185339930725994,-0.0018838232293241913,-0.6,0.14548271944580796,-0.17089530478314857
7.035175879396985,1.0,-0.5026558996169626,-0.03902976632395855,-0.0004424886468929717,-0.4,0.22837246127528066,-0.019514883161979274,-0.5,0.19031038439606723,-0.0017699545875718868,-0.6,0.1522483075168538,-0.16755196653898752
7.135678391959799,1.0,-0.4933733467908782,-0.03784420789488643,-0.00041616972991894953,-0.4,0.23925487497493747,-0.018922103947443213,-0.5,0.19937906247911458,-0.0016646789196757981,-0.6,0.15950324998329168,-0.16445778226362606
7.236180904522613,1.0,-0.48483882676692214,-0.03672967356421658,-0.000391828722253626,-0.4,0.25091001550054487,-0.01836483678210829,-0.5,0.20909167958378738,-0.001567314889014504,-0.6,0.16727334366702992,-0.1616129422556407
7.336683417085427,1.0,-0.4770555749251926,-0.035684317796784784,-0.0003693104803965841,-0.4,0.2633779937327908,-0.017842158898392392,-0.5,0.21948166144399237,-0.0014772419215863363,-0.6,0.1755853291551939,-0.15901852497506422
7.437185929648241,1.0,-0.4700297206614128,-0.034706467818431536,-0.00034847358308193584,-0.4,0.2767000811403565,-0.017353233909215768,-0.5,0.23058340095029708,-0.0013938943323277434,-0.6,0.18446672076023768,-0.15667657355380424
7.5376884422110555,1.0,-0.46377054777535814,-0.033794628051696654,-0.0003291890152775864,-0.4,0.29091838527367275,-0.016897314025848327,-0.5,0.24243198772806065,-0.0013167560611103456,-0.6,0.19394559018244853,-0.15459018259178606
7.63819095477387,1.0,-0.45829079027183783,-0.032947485256343174,-0.00031133898703241346,-0.4,0.3060754418763157,-0.016473742628171587,-0.5,0.2550628682302631,-0.0012453559481296539,-0.6,0.20405029458421048,-0.15276359675727927
7.738693467336684,1.0,-0.45360696849801363,-0.032163914453554834,-0.0002948158715847677,-0.4,0.3222137075733492,-0.016081957226777417,-0.5,0.268511422977791,-0.0011792634863390709,-0.6,0.2148091383822328,-0.1512023228326712
7.839195979899498,1.0,-0.44973977086999556,-0.03144298570025454,-0.0002795212487260896,-0.4,0.33937493488907206,-0.01572149285012727,-0.5,0.28281244574089337,-0.0011180849949043584,-0.6,0.2262499565927147,-0.14991325695666516
7.939698492462312,1.0,-0.44671448675891745,-0.030783971762772724,-0.0002653650409021505,-0.4,0.35759940885076064,-0.015391985881386362,-0.5,0.29799950737563385,-0.001061460163608602,-0.6,0.2383996059005071,-0.14890482891963913
8.040201005025127,1.0,-0.44456149629554154,-0.030186356712497527,-0.0002522647307840734,-0.4,0.37692502172846,-0.015093178356248764,-0.5,0.31410418477371665,-0.0010090589231362935,-0.6,0.2512833478189733,-0.14818716543184718
8.14070351758794,1.0,-0.4433168228615626,-0.02964984543065214,-0.00024014464997911689,-0.4,0.39738615983789455,-0.01482492271532607,-0.5,0.33115513319824547,-0.0009605785999164675,-0.6,0.2649241065585964,-0.14777227428718753
8.241206030150755,1.0,-0.4430227537510829,-0.029174373957099865,-0.00022893532947931069,-0.4,0.4190123735870784,-0.014587186978549932,-0.5,0.349176977989232,-0.0009157413179172427,-0.6,0.27934158239138557,-0.14767425125036096
8.341708542713569,1.0,-0.4437285337282794,-0.028760120546295533,-0.0002185729030516534,-0.4,0.4418267995693262,-0.014380060273147767,-0.5,0.3681889996411052,-0.0008742916122066136,-0.6,0.2945511997128842,-0.1479095112427598
8.442211055276383,1.0,-0.445491134783852,-0.028407517194431332,-0.00020899855533748686,-0.4,0.465844301595848,-0.014203758597215666,-0.5,0.3882035846632067,-0.0008359942213499474,-0.6,0.3105628677305654,-0.14849704492795066
8.542713567839197,1.0,-0.44837610296343366,-0.028117261266262274,-0.00020015800682292182,-0.4,0.49106929662326054,-0.014058630633131137,-0.5,0.40922441385271713,-0.0008006320272916873,-0.6,0.3273795310821737,-0.1494587009878112
8.643216080402011,1.0,-0.4524584793629226,-0.02789032666994742,-0.0001920010281194333,-0.4,0.5174932321272017,-0.01394516333497371,-0.5,0.43124436010600137,-0.0007680041124777332,-0.6,0.3449954880848011,-0.15081949312097417
8.743718592964825,1.0,-0.45782378660651263,-0.0277279737863846,-0.00018448097618251684,-0.4,0.5450916844916399,-0.0138639868931923,-0.5,0.45424307040969997,-0.0007379239047300674,-0.6,0.36339445632776,-0.15260792886883753
8.84422110552764,1.0,-0.46456906377417057,-0.02763175704626994,-0.00017755434523717502,-0.4,0.573821054468654,-0.01381587852313497,-0.5,0.4781842120572116,-0.0007102173809487001,-0.6,0.3825473696457693,-0.1548563545913902
8.944723618090453,1.0,-0.47280392083801454,-0.027603528641163912,-0.00017118032533284633,-0.4,0.603614847117802,-0.013801764320581956,-0.5,0.5030123725981683,-0.0006847213013313853,-0.6,0.40240989807853467,-0.15760130694600485
9.045226130653267,1.0,-0.4826515671921314,-0.027645436342671022,-0.0001653203616706861,-0.4,0.634379541888131,-0.013822718171335511,-0.5,0.5286496182401091,-0.0006612814466827444,-0.6,0.42291969459208734,-0.16088385573071048
9.145728643216081,1.0,-0.4942497465437194,-0.027759912769092912,-0.00015993770826813942,-0.4,0.6659900858421322,-0.013879956384546456,-0.5,0.5549917382017768,-0.0006397508330725577,-0.6,0.4439933905614215,-0.1647499155145731
9.246231155778895,1.0,-0.5077514808189726,-0.02794965266894552,-0.00015499697031419078,-0.4,0.6982850822058572,-0.01397482633447276,-0.5,0.5819042351715477,-0.0006199878812567631,-0.6,0.46552338813723815,-0.1692504936063242
9.34673366834171,1.0,-0.5233254875672736,-0.028217573894067916,-0.00015046363092711458,-0.4,0.7310618005401461,-0.014108786947033958,-0.5,0.6092181671167884,-0.0006018545237084583,-0.6,0.48737453369343076,-0.1744418291890912
9.447236180904524,1.0,-0.5411560875814496,-0.02856675673689434,-0.00014630356024671444,-0.4,0.7640712069118613,-0.01428337836844717,-0.5,0.6367260057598844,-0.0005852142409868578,-0.6,0.5093808046079075,-0.18038536252714985
9.547738693467338,1.0,-0.56144236192004,-0.029000355271476538,-0.0001424825082299853,-0.4,0.7970133049938604,-0.014500177635738269,-0.5,0.6641777541615503,-0.0005699300329199411,-0.6,0.5313422033292403,-0.18714745397334667
9.648241206030152,1.0,-0.5843962517234388,-0.029521473389857052,-0.0001389655875772189,-0.4,0.8295331929828708,-0.014760736694928526,-0.5,0.691277660819059,-0.0005558623503088756,-0.6,0.5530221286552471,-0.19479875057447957
9.748743718592966,1.0,-0.6102392244860924,-0.030132997570331957,-0.00013571676030938302,-0.4,0.8612183744682479,-0.015066498785165978,-0.5,0.7176819787235399,-0.0005428670412375321,-0.6,0.5741455829788319,-0.20341307482869744
9.84924623115578,1.0,-0.6391970654922464,-0.030837378365765084,-0.0001326983509759575,-0.4,0.8915980065558294,-0.015418689182882542,-0.5,0.7429983387965245,-0.00053079340390383,-0.6,0.5943986710372197,-0.21306568849741545
9.949748743718594,1.0,-0.6714923078527848,-0.031636353599107006,-0.00012987062137851963,-0.4,0.920144910336286,-0.015818176799553503,-0.5,0.7667874252802384,-0.0005194824855140785,-0.6,0.6134299402241907,-0.22383076928426157
10.050251256281408,1.0,-0.707333811792251,-0.03253060886582664,-0.00012719145564216104,-0.4,0.9462812809494575,-0.01626530443291332,-0.5,0.788567734124548,-0.0005087658225686442,-0.6,0.6308541872996384,-0.23577793726408364
10.150753768844222,1.0,-0.7469030749726976,-0.033519375817321284,-0.00012461621923152855,-0.4,0.9693890775331848,-0.016759687908660642,-0.5,0.807824231277654,-0.0004984648769261142,-0.6,0.6462593850221232,-0.24896769165756585
10.251256281407036,1.0,-0.7903370392817437,-0.034599976451700175,-0.00012209786869004234,-0.4,0.9888259943528902,-0.017299988225850087,-0.5,0.8240216619607419,-0.0004883914747601693,-0.6,0.6592173295685936,-0.2634456797605812
10.35175879396985,1.0,-0.8377074957145478,-0.035767332639566336,-0.0001195873966162567,-0.4,1.0039476515105525,-0.017883666319783168,-0.5,0.8366230429254605,-0.0004783495864650268,-0.6,0.6692984343403685,-0.27923583190484924
10.452261306532664,1.0,-0.8889977075578491,-0.03701347416428851,-0.00011703469335827293,-0.4,1.0141361377650258,-0.018506737082144255,-0.5,0.8451134481375214,-0.0004681387734330917,-0.6,0.6760907585100172,-0.2963325691859497
10.552763819095478,1.0,-0.9440775738814128,-0.03832709448929824,-0.00011438988691357029,-0.4,1.0188342541183575,-0.01916354724464912,-0.5,0.8490285450986312,-0.00045755954765428115,-0.6,0.679222836078905,-0.3146925246271376
10.653266331658292,1.0,-1.0026794884251455,-0.03969321876933754,-0.00011160517998119611,-0.4,1.0175837637787615,-0.01984660938466877,-0.5,0.8479864698156346,-0.00044642071992478444,-0.6,0.6783891758525078,-0.3342264961417152
10.753768844221106,1.0,-1.0643778866765514,-0.04109305932115715,-0.00010863713552169144,-0.4,1.010064756760505,-0.020546529660578575,-0.5,0.8417206306337541,-0.00043454854208676576,-0.6,0.6733765045070034,-0.35479262889218377
10.85427135678392,1.0,-1.128576107699868,-0.0425041348124586,-0.00010544927323315585,-0.4,0.9961320970717135,-0.0212520674062293,-0.5,0.8301100808930946,-0.0004217970929326234,-0.6,0.6640880647144757,-0.3761920358999559
10.954773869346734,1.0,-1.194504360692973,-0.04390071584700347,-0.00010201474161730339,-0.4,0.9758441439689993,-0.021950357923501734,-0.5,0.8132034533074994,-0.00040805896646921357,-0.6,0.6505627626459995,-0.39816812023099096
11.055276381909549,1.0,-1.2612320222284543,-0.04525462842951236,-9.831874568690596e-05,-0.4,0.9494788679963547,-0.02262731421475618,-0.5,0.7912323899969623,-0.00039327498274762383,-0.6,0.6329859119975699,-0.4204106740761514
11.155778894472363,1.0,-1.327696056024146,-0.04653639915026103,-9.436036652895231e-05,-0.4,0.9175333830451325,-0.023268199575130516,-0.5,0.7646111525376105,-0.00037744146611580926,-0.6,0.6116889220300884,-0.44256535200804864
11.256281407035177,1.0,-1.3927451250292109,-0.04771666863024082,-9.015343116747864e-05,-0.4,0.8807048426128046,-0.02385833431512041,-0.5,0.7339207021773372,-0.00036061372466991454,-0.6,0.5871365617418698,-0.4642483750097369
11.35678391959799,1.0,-1.4551963215556771,-0.04876774486806351,-8.572619149711283e-05,-0.4,0.839853348706658,-0.024383872434031756,-0.5,0.6998777905888817,-0.0003429047659884513,-0.6,0.5599022324711054,-0.485065440518559
11.457286432160805,1.0,-1.5138989770176696,-0.04966513008801033,-8.111973931343619e-05,-0.4,0.7959504396221868,-0.024832565044005165,-0.5,0.663292033018489,-0.00032447895725374476,-0.6,0.5306336264147913,-0.5046329923392232
11.557788944723619,1.0,-1.5677983966623639,-0.05038884558727977,-7.638528668868673e-05,-0.4,0.7500191411823626,-0.025194422793639884,-0.5,0.6250159509853022,-0.0003055411467547469,-0.6,0.5000127607882418,-0.5225994655541212
11.658291457286433,1.0,-1.6159920921243573,-0.05092440380590563,-7.158062805001963e-05,-0.4,0.703072847481571,-0.025462201902952813,-0.5,0.5858940395679758,-0.0002863225122000785,-0.6,0.46871523165438067,-0.5386640307081191
11.758793969849247,1.0,-1.6577722781810467,-0.05126333060037863,-6.676622465292424e-05,-0.4,0.6560601204962566,-0.025631665300189316,-0.5,0.5467167670802139,-0.00026706489861169695,-0.6,0.43737341366417115,-0.5525907593936822
11.859296482412061,1.0,-1.6926507497048244,-0.05140321032726428,-6.20013846111617e-05,-0.4,0.6098209754889535,-0.02570160516363214,-0.5,0.5081841462407947,-0.0002480055384446468,-0.6,0.40654731699263574,-0.5642169165682748
11.959798994974875,1.0,-1.7203651343370627,-0.05134729494164504,-5.734095129646078e-05,-0.4,0.5650578373582714,-0.02567364747082252,-0.5,0.4708815311318929,-0.0002293638051858431,-0.6,0.37670522490551434,-0.5734550447790209
12.06030150753769,1.0,-1.7408682171487682,-0.05110377104109215,-5.2832784808909766e-05,-0.4,0.5223217720131141,-0.025551885520546075,-0.5,0.43526814334426184,-0.00021133113923563906,-0.6,0.3482145146754095,-0.580289405716256
