time,Rspec_hyper
1.668341708542713775e+01,1.578898292460638286e+00
1.678391959798995003e+01,1.615775863735815499e+00
1.688442211055276587e+01,1.652377508000531625e+00
1.698492462311557816e+01,1.688559280556898745e+00
1.708542713567839400e+01,1.724164719340220087e+00
1.718592964824120628e+01,1.759024546288792568e+00
1.728643216080402212e+01,1.792956504017815700e+00
1.738693467336683440e+01,1.825765359620749040e+00
1.748743718592965024e+01,1.857243110963806787e+00
1.758793969849246253e+01,1.887169434167004223e+00
1.768844221105527836e+01,1.915312413865326580e+00
1.778894472361809065e+01,1.941429600049154436e+00
1.788944723618090649e+01,1.965269436467407926e+00
1.798994974874371877e+01,1.986573105358486968e+00
1.809045226130653461e+01,2.005076831152161621e+00
1.819095477386934689e+01,2.020514681473499774e+00
1.829145728643216273e+01,2.032621896255553562e+00
1.839195979899497502e+01,2.041138765237882957e+00
1.849246231155779085e+01,2.045815059186362639e+00
1.859296482412060314e+01,2.046415001234829223e+00
1.869346733668341898e+01,2.042722740782075164e+00
1.879396984924623126e+01,2.034548263849059957e+00
1.889447236180904710e+01,2.021733640645039465e+00
1.899497487437185939e+01,1.991139853428677942e+00
1.909547738693467522e+01,1.895018953131932582e+00
1.919597989949748751e+01,1.804679830895434378e+00
1.929648241206030335e+01,1.719987860730296303e+00
1.939698492462311563e+01,1.640808090385666107e+00
1.949748743718593147e+01,1.567008179831010040e+00
1.959798994974874375e+01,1.498461243107694019e+00
1.969849246231155959e+01,1.435048627540838506e+00
1.979899497487437188e+01,1.376662666916157685e+00
1.989949748743718771e+01,1.323209447193889110e+00
2.000000000000000000e+01,1.274611624640277885e+00
