time,potential_global
1.658291457286432191e+01,7.594536630542508604e+00
1.668341708542713775e+01,7.597871300274116280e+00
1.678391959798995003e+01,7.606370473075652505e+00
1.688442211055276587e+01,7.620143718110252706e+00
1.698492462311557816e+01,7.639308742111074579e+00
1.708542713567839400e+01,7.663991074297460848e+00
1.718592964824120628e+01,7.694323710092931812e+00
1.728643216080402212e+01,7.730446701929261977e+00
1.738693467336683440e+01,7.772506683849073283e+00
1.748743718592965024e+01,7.820656314683766652e+00
1.758793969849246253e+01,7.875053622214659654e+00
1.768844221105527836e+01,7.935861227842309518e+00
1.778894472361809065e+01,8.003245427799249967e+00
1.788944723618090649e+01,8.077375102740781188e+00
1.798994974874371877e+01,8.158420422622686630e+00
1.809045226130653461e+01,8.246551307163304756e+00
1.819095477386934689e+01,8.341935596604811209e+00
1.829145728643216273e+01,8.444736877233268046e+00
1.839195979899497502e+01,8.555111897996219739e+00
1.849246231155779085e+01,8.673207502643707656e+00
1.859296482412060314e+01,8.799156989396491824e+00
1.869346733668341898e+01,8.933075796271836566e+00
1.879396984924623126e+01,9.075056394547480920e+00
1.889447236180904710e+01,9.225162256835327312e+00
1.899497487437185939e+01,9.383420749618297307e+00
1.909547738693467522e+01,9.549814785217803248e+00
1.919597989949748751e+01,9.724273055631865503e+00
1.929648241206030335e+01,9.906658664075987275e+00
1.939698492462311563e+01,1.009675597401443703e+01
1.949748743718593147e+01,1.029425551462323085e+01
1.959798994974874375e+01,1.049873682482176207e+01
1.969849246231155959e+01,1.070964919548921657e+01
1.979899497487437188e+01,1.092629039457538553e+01
1.989949748743718771e+01,1.114778364850200454e+01
2.000000000000000000e+01,1.137305342280754594e+01
