time,R_spec
1.566265060240963791e+01,1.561005992496773064e-06
1.576305220883534197e+01,7.451481178223741479e-07
1.586345381526104426e+01,3.556396903399947509e-07
1.596385542168674654e+01,1.697114452131636528e-07
1.606425702811245060e+01,8.097538029114461062e-08
1.616465863453815288e+01,3.863294622871411115e-08
1.626506024096385516e+01,1.843188969236767608e-08
1.636546184738955745e+01,7.478414306409398790e-03
1.646586345381525973e+01,7.564886284649539015e-03
1.656626506024096201e+01,7.658098827921437472e-03
1.666666666666666785e+01,7.758415694079977797e-03
1.676706827309237013e+01,7.866222960037409784e-03
1.686746987951807242e+01,7.981922170447861356e-03
1.696787148594377470e+01,8.105922138213511596e-03
1.706827309236947698e+01,8.238629360743118454e-03
1.716867469879517927e+01,8.380436706119234053e-03
1.726907630522088510e+01,8.531710566115867367e-03
1.736947791164658739e+01,8.692776323198375329e-03
1.746987951807228967e+01,8.863902106364686048e-03
1.757028112449799195e+01,1.236999824159396846e-08
1.767068273092369424e+01,2.011422684012613793e-08
1.777108433734939652e+01,3.273900027614226285e-08
1.787148594377509880e+01,5.333594359189857704e-08
1.797188755020080464e+01,8.696010417965727551e-08
1.807228915662650692e+01,1.418946828262057824e-07
1.817269076305220921e+01,2.316615771192001947e-07
1.827309236947791149e+01,3.783619228234699119e-07
1.837349397590361377e+01,6.182701394737882676e-07
1.847389558232931606e+01,1.010494326100251498e-06
1.857429718875501834e+01,1.651849085755680736e-06
1.867469879518072418e+01,2.700314887811587699e-06
1.877510040160642646e+01,4.319275397706126363e-06
1.887550200803212874e+01,6.668533775542086680e-06
1.897590361445783103e+01,1.032908376023309106e-05
1.907630522088353331e+01,1.604922536381969941e-05
1.917670682730923559e+01,2.501257769018145838e-05
1.927710843373493788e+01,3.909508835946060137e-05
1.937751004016064371e+01,6.127646315530798423e-05
1.947791164658634600e+01,9.629745196337628711e-05
1.957831325301204828e+01,1.517130434067267425e-04
1.967871485943775056e+01,2.395771771750814503e-04
1.977911646586345285e+01,3.791357812718871992e-04
1.987951807228915513e+01,6.011177106390145101e-04
1.997991967871486096e+01,9.545337134643528407e-04
2.008032128514056325e+01,1.517350101125088764e-03
2.018072289156626553e+01,2.413004106050693678e-03
2.028112449799196781e+01,3.835422263522086320e-03
2.038152610441767010e+01,6.085846423268107853e-03
2.048192771084337238e+01,9.625011760572333569e-03
2.058232931726907466e+01,1.514155106961902544e-02
2.068273092369478050e+01,2.346006470999935367e-02
2.078313253012048278e+01,3.566193799441747664e-02
2.088353413654618507e+01,5.312448065075636022e-02
2.098393574297188735e+01,6.048588756998869720e-02
2.108433734939758963e+01,6.534252916046315307e-02
2.118473895582329192e+01,5.545470575044038342e-02
2.128514056224899420e+01,3.466272458440926296e-02
2.138554216867470004e+01,1.845493362738369336e-02
2.148594377510040232e+01,8.708042813245948921e-03
2.158634538152610460e+01,3.829756946736651013e-03
2.168674698795180689e+01,1.632723437893432439e-03
2.178714859437750917e+01,6.892115309994964467e-04
2.188755020080321145e+01,2.907438117356747620e-04
2.198795180722891729e+01,1.229817854325049309e-04
2.208835341365461957e+01,5.084322975729832494e-05
2.218875502008032186e+01,2.057645331484531104e-05
2.228915662650602414e+01,8.383678527096316557e-06
2.238955823293172642e+01,3.437317370423575991e-06
2.248995983935742871e+01,1.417860158385575442e-06
2.259036144578313099e+01,5.883593304223388998e-07
2.269076305220883683e+01,2.456056755265056957e-07
2.279116465863453911e+01,1.031377388147070029e-07
2.289156626506024139e+01,4.356844073710730569e-08
2.299196787148594368e+01,1.851309720107829904e-08
2.309236947791164596e+01,1.362936874679657011e-02
2.319277108433734824e+01,1.334884488500297402e-02
