time,->1,1->1,2->1,4->1,"1,5->1","2,6->1","4,5->1","4,6->1","4,7->1",->2,2->2,3->2,4->2,"2,6->2","3,7->2","4,5->2","4,6->2","4,7->2",->3,1->3,3->3,4->3,"1,5->3","3,7->3","4,5->3","4,6->3","4,7->3",->4,1->4,2->4,3->4,4->4,"1,6->4","2,7->4","3,5->4","4,5->4","4,6->4","4,7->4",->5,5->5,6->5,->6,7->6,6->6,->7,5->7,7->7
1.0040160642570282,8.0,-3.6729796710708777,-2.9006720797079173,-3.00978586439629,0.6855547368207957,0.013944626090753852,0.05617708620618535,0.057876709036988196,0.07457403973918142,8.0,-1.4503360398539586,-1.4583118426734991,-3.00978586439629,0.278892521815077,0.009033217827397346,0.05617708620618535,0.057876709036988196,0.07457403973918142,8.0,-7.3459593421417555,-0.7291559213367496,-3.00978586439629,0.034277736841039796,0.18066435654794694,0.05617708620618535,0.057876709036988196,0.07457403973918142,1.0,5.509469506606317,1.4503360398539586,0.3645779606683748,-6.01957172879258,-1.0594440201013182,-0.35935253318405297,-0.06804778960396457,-0.11083140001091421,-0.12493111501688803,-0.4808004129433622,1.0,-0.24830199901859862,-0.5195631384434198,1.0,-0.9055947392908623,-0.2597815692217099,1.0,-0.49660399803719724,-0.45279736964543116
1.104417670682731,8.0,-3.331074154188411,-3.747196616366967,-3.0147736847502102,0.6314995061699574,0.017820001910291632,0.057153578846034205,0.05734769570050712,0.07475309082957102,8.0,-1.8735983081834835,-1.1562481207654132,-3.0147736847502102,0.35640003820583266,0.007167463450930577,0.057153578846034205,0.05734769570050712,0.07475309082957102,8.0,-6.662148308376822,-0.5781240603827066,-3.0147736847502102,0.03157497530849787,0.14334926901861156,0.057153578846034205,0.05734769570050712,0.07475309082957102,1.0,4.996611231282617,1.8735983081834835,0.2890620301913533,-6.0295473695004205,-0.9504665039195916,-0.4645697460417331,-0.054799899632615626,-0.11816194387775267,-0.11978398271584367,-0.48644430589909426,1.0,-0.2541918212917162,-0.5110101212038816,1.0,-0.9095764489805555,-0.2555050606019408,1.0,-0.5083836425834324,-0.4547882244902777
1.2048192771084336,8.0,-2.852564702381399,-4.77076640115678,-2.974261632164604,0.5492247781153659,0.022441529291382788,0.05726559624112745,0.05596331819749015,0.0737849430442361,8.0,-2.38538320057839,-1.0062682546287867,-2.974261632164604,0.4488305858276558,0.006240830081327796,0.05726559624112745,0.05596331819749015,0.0737849430442361,8.0,-5.705129404762798,-0.5031341273143933,-2.974261632164604,0.0274612389057683,0.12481660162655593,0.05726559624112745,0.05596331819749015,0.0737849430442361,1.0,4.278847053572099,2.38538320057839,0.25156706365719667,-5.948523264329208,-0.8051022700487035,-0.591761537350906,-0.04843601430071419,-0.12408676130089616,-0.11311145258070987,-0.48321985530511335,1.0,-0.2602859726697936,-0.5026417516949331,1.0,-0.9123230022256771,-0.25132087584746654,1.0,-0.5205719453395872,-0.45616150111283854
1.3052208835341366,8.0,-2.3016101944021234,-5.8918438445312376,-2.9013024138320342,0.45000099610218863,0.027414724537516,0.05672502578384023,0.053998991537470814,0.07199414142188917,8.0,-2.9459219222656188,-0.9803650878445126,-2.9013024138320342,0.5482944907503199,0.006081798164409377,0.05672502578384023,0.053998991537470814,0.07199414142188917,8.0,-4.603220388804247,-0.4901825439222563,-2.9013024138320342,0.02250004980510943,0.12163596328818753,0.05672502578384023,0.053998991537470814,0.07199414142188917,1.0,3.4524152916031854,2.9459219222656188,0.24509127196112815,-5.8026048276640685,-0.6425629511295341,-0.7310134871783588,-0.04791919882293963,-0.12883952054737458,-0.10563476882963964,-0.4731584924049056,1.0,-0.2665813406447895,-0.4945094705102213,1.0,-0.9138423878842693,-0.24725473525511066,1.0,-0.533162681289579,-0.45692119394213465
1.4056224899598393,8.0,-1.7520804246222765,-6.978824896479255,-2.8115428958453808,0.347795097827156,0.032123599390055914,0.055810271193264316,0.051766238009300775,0.06977050565133505,8.0,-3.4894124482396274,-1.0744961047684576,-2.8115428958453808,0.6424719878011182,0.006666102859471364,0.055810271193264316,0.051766238009300775,0.06977050565133505,8.0,-3.504160849244553,-0.5372480523842288,-2.8115428958453808,0.0173897548913578,0.13332205718942725,0.055810271193264316,0.051766238009300775,0.06977050565133505,1.0,2.628120636933415,3.4894124482396274,0.2686240261921144,-5.6230857916907615,-0.48389060188158034,-0.8659233736020887,-0.05332296289329999,-0.1328777324170982,-0.09805649236726285,-0.45886976542281555,1.0,-0.2730728563352187,-0.48665953595967126,1.0,-0.9141479842854948,-0.24332976797983563,1.0,-0.5461457126704374,-0.4570739921427474
1.5060240963855422,8.0,-1.2698095603836763,-7.869279065627209,-2.7190770851027724,0.2558557902789839,0.035839543644775415,0.05478708289361445,0.04953464278104484,0.06746546226518156,8.0,-3.9346395328136046,-1.3101420812745002,-2.7190770851027724,0.7167908728955084,0.008126777798109979,0.05478708289361445,0.04953464278104484,0.06746546226518156,8.0,-2.5396191207673526,-0.6550710406372501,-2.7190770851027724,0.012792789513949196,0.1625355559621996,0.05478708289361445,0.04953464278104484,0.06746546226518156,1.0,1.9047143405755145,3.9346395328136046,0.32753552031862504,-5.438154170205545,-0.3469903261561097,-0.976258732723992,-0.06599561226349489,-0.13673329753784685,-0.09091374237510205,-0.4427944432740634,1.0,-0.2797534706924343,-0.479133300533431,1.0,-0.9132584582125209,-0.2395666502667155,1.0,-0.5595069413848686,-0.45662922910626047
1.606425702811245,8.0,-0.8939548268460094,-8.403181314182177,-2.6324629952489373,0.1827837915977115,0.03787637873669342,0.05382504272726017,0.047462103548854814,0.06529259403203033,8.0,-4.201590657091089,-1.7345514199121697,-2.6324629952489373,0.7575275747338683,0.010755456191825533,0.05382504272726017,0.047462103548854814,0.06529259403203033,8.0,-1.7879096536920187,-0.8672757099560848,-2.6324629952489373,0.009139189579885574,0.2151091238365106,0.05382504272726017,0.047462103548854814,0.06529259403203033,1.0,1.340932240269014,4.201590657091089,0.4336378549780424,-5.264925990497875,-0.2417639486462274,-1.0421143756145292,-0.08866440331535749,-0.14080057574412397,-0.08447563019222382,-0.4264863865427087,1.0,-0.2866141388595966,-0.471967521324519,1.0,-0.911197636595363,-0.2359837606622595,1.0,-0.5732282777191932,-0.4555988182976815
1.7068273092369477,8.0,-0.6315634879279344,-8.452080997153361,-2.552633874908659,0.13099708277037053,0.037716528415357484,0.052945997890241736,0.045563447917464195,0.06327564321080463,8.0,-4.226040498576681,-2.416200718540644,-2.552633874908659,0.7543305683071495,0.014973421775727466,0.052945997890241736,0.045563447917464195,0.06327564321080463,8.0,-1.2631269758558687,-1.208100359270322,-2.552633874908659,0.006549854138518527,0.29946843551454927,0.052945997890241736,0.045563447917464195,0.06327564321080463,1.0,0.9473452318919016,4.226040498576681,0.604050179635161,-5.105267749817318,-0.16909716492228735,-1.0475667247498135,-0.12529035147160617,-0.14514865465234797,-0.07872780048411626,-0.41024328018504164,1.0,-0.2936438146347977,-0.4651946933116327,1.0,-0.9079943509376256,-0.23259734665581636,1.0,-0.5872876292695954,-0.4539971754688128
1.8072289156626506,8.0,-0.46769192250153674,-7.943503585256186,-2.4742339763241645,0.09837015409743222,0.03510778015216655,0.05204083410769421,0.043741334817063916,0.06128200600426622,8.0,-3.971751792628093,-3.4264462292547613,-2.4742339763241645,0.7021556030433308,0.021216616981636554,0.05204083410769421,0.043741334817063916,0.06128200600426622,8.0,-0.9353838450030735,-1.7132231146273806,-2.4742339763241645,0.004918507704871611,0.42433233963273104,0.05204083410769421,0.043741334817063916,0.06128200600426622,1.0,0.7015378837523051,3.971751792628093,0.8566115573136903,-4.948467952648329,-0.12402304613750745,-0.9837263554390742,-0.18017204668381293,-0.14948187624908799,-0.07346531564508531,-0.3933445417839284,1.0,-0.30082945704326175,-0.45884339575561545,1.0,-0.9036822543008688,-0.22942169787780772,1.0,-0.6016589140865235,-0.4518411271504344
1.9076305220883534,8.0,-0.38122362230378465,-6.895242559794101,-2.390306546223102,0.0812753129625385,0.03019788165473864,0.050960355354337766,0.04187362145737059,0.05913959198007285,8.0,-3.4476212798970507,-4.797582624414521,-2.390306546223102,0.6039576330947728,0.029674758593921362,0.050960355354337766,0.04187362145737059,0.05913959198007285,8.0,-0.7624472446075693,-2.3987913122072606,-2.390306546223102,0.004063765648126925,0.5934951718784272,0.050960355354337766,0.04187362145737059,0.05913959198007285,1.0,0.571835433455677,3.4476212798970507,1.1993956561036303,-4.780613092446204,-0.10017468476697852,-0.8529906597841771,-0.2557062354285384,-0.1533251297792662,-0.0684617772565633,-0.3748492280047757,1.0,-0.3081560509792866,-0.4529386432790254,1.0,-0.898299610550192,-0.2264693216395127,1.0,-0.6163121019585732,-0.449149805275096
2.0080321285140563,8.0,-0.35702910640780544,-5.456122155907511,-2.298533132574935,0.07711796214706965,0.02369137649114054,0.0496481065353903,0.03992243008139611,0.05679169829438653,8.0,-2.7280610779537553,-6.462668169277927,-2.298533132574935,0.47382752982281084,0.039919579105131935,0.0496481065353903,0.03992243008139611,0.05679169829438653,8.0,-0.7140582128156109,-3.2313340846389633,-2.298533132574935,0.003855898107353483,0.7983915821026386,0.0496481065353903,0.03992243008139611,0.05679169829438653,1.0,0.5355436596117081,2.7280610779537553,1.6156670423194817,-4.59706626514987,-0.09301673316508695,-0.6740438911761373,-0.34898261115312196,-0.15640802939016601,-0.06364511994323346,-0.3545994622024775,1.0,-0.31560664373836694,-0.4475022344539695,1.0,-0.8918890555530493,-0.22375111722698476,1.0,-0.6312132874767339,-0.44594452777652466
2.108433734939759,8.0,-0.39266829011882787,-3.901616613924573,-2.2056448918657243,0.08588773152071118,0.01680750462498656,0.04824373168642275,0.0380061809136307,0.054405491931925724,8.0,-1.9508083069622866,-8.216333776316022,-2.2056448918657243,0.33615009249973116,0.05066700476422198,0.04824373168642275,0.0380061809136307,0.054405491931925724,8.0,-0.7853365802376557,-4.108166888158011,-2.2056448918657243,0.0042943865760355585,1.0133400952844396,0.04824373168642275,0.0380061809136307,0.054405491931925724,1.0,0.5890024351782418,1.9508083069622866,2.0540834440790054,-4.411289783731449,-0.10149291571145672,-0.4811957083236209,-0.4492865143574685,-0.1590660283337965,-0.05918992579151965,-0.33384423882223085,1.0,-0.3231623990303984,-0.44255309188987324,1.0,-0.8844973301400152,-0.22127654594493662,1.0,-0.6463247980607968,-0.4422486650700076
