time,A_1_1,A_1_2,A_1_3,A_1_4,A_1_5,A_1_6,A_1_7,A_2_1,A_2_2,A_2_3,A_2_4,A_2_5,A_2_6,A_2_7,A_3_1,A_3_2,A_3_3,A_3_4,A_3_5,A_3_6,A_3_7,A_4_1,A_4_2,A_4_3,A_4_4,A_4_5,A_4_6,A_4_7,A_5_1,A_5_2,A_5_3,A_5_4,A_5_5,A_5_6,A_5_7,A_6_1,A_6_2,A_6_3,A_6_4,A_6_5,A_6_6,A_6_7,A_7_1,A_7_2,A_7_3,A_7_4,A_7_5,A_7_6,A_7_7
1.0040160642570282,4.81144132361323,0.0,7.402882424768873,7.312542754515697,0.0,0.0,0.0,2.9244045108503696,1.9249846627030052,0.0,2.4044001945655933,0.0,0.0,0.0,0.0,1.482294613170369,1.2088113312741449,0.4775810439285732,0.0,0.0,0.0,3.399567202257205,3.399567202257205,3.399567202257205,7.314543829607015,0.0,0.0,0.0,1.2317517356856704,0.09329008314331859,0.15021316577043617,0.37330165262061654,0.24830199901859862,0.0,0.49660399803719724,0.12223310108030191,0.5731492927868962,0.09850066993784959,2.084381741901105,0.5195631384434198,0.2597815692217099,0.0,0.19799058477974668,0.22197335527661644,0.6776459947171419,1.7074291921739246,0.0,0.9055947392908623,0.45279736964543116
1.104417670682731,4.393038260240284,0.0,6.715246513679415,6.599463638269431,0.0,0.0,0.0,3.777247999384287,2.4746259685298804,0.0,3.11320945811526,0.0,0.0,0.0,0.0,1.1753730588101388,0.9606228212772175,0.38121653839997993,0.0,0.0,0.0,3.407060182986057,3.407060182986057,3.407060182986057,7.335478465605069,0.0,0.0,0.0,1.158076689947638,0.09611258389576463,0.14921078919835828,0.3635826148281781,0.2541918212917162,0.0,0.5083836425834324,0.12676167392146048,0.6977379512505373,0.09671029090414063,1.8766943763073056,0.5110101212038816,0.2555050606019408,0.0,0.19946362343594107,0.2185885614806666,0.581962384330452,2.0002721700963826,0.0,0.9095764489805555,0.4547882244902777
1.2048192771084336,3.7883050805917584,0.0,5.751916423673316,5.624471961765577,0.0,0.0,0.0,4.808274531385517,3.135545805153122,0.0,3.969861626237855,0.0,0.0,0.0,0.0,1.022978466425142,0.8373383632415007,0.3340898050678771,0.0,0.0,0.0,3.3629270289073627,3.3629270289073627,3.3629270289073627,7.24462058774154,0.0,0.0,0.0,1.0333064983497144,0.09756612013935492,0.1443531390498729,0.36144121909205895,0.2602859726697936,0.0,0.5205719453395872,0.1310436197102712,0.8436980940562666,0.09353548948153459,1.6082351684532137,0.5026417516949331,0.25132087584746654,0.0,0.19756378712186934,0.2142739989182247,0.5317680230489767,2.3390470111306843,0.0,0.9123230022256771,0.45616150111283854
1.3052208835341366,3.0787418608308004,0.0,4.642076972125681,4.517104398305734,0.0,0.0,0.0,5.937268434490923,3.8544137214593235,0.0,4.907016759051089,0.0,0.0,0.0,0.0,0.9966807690019582,0.8164961670711692,0.3278455928576571,0.0,0.0,0.0,3.2818763371363726,3.2818763371363726,3.2818763371363726,7.073529691493526,0.0,0.0,0.0,0.875093258063898,0.0979615916352213,0.13681817495665513,0.366280458862965,0.2665813406447895,0.0,0.533162681289579,0.13489775046762503,0.9979649597016443,0.0894731605079398,1.3137960275775988,0.4945094705102213,0.24725473525511066,0.0,0.19313917116117693,0.20945485231862257,0.5194527943100898,2.6993866417734425,0.0,0.9138423878842693,0.45692119394213465
1.4056224899598393,2.3611765389563764,0.0,3.534615654961258,3.423230004667886,0.0,0.0,0.0,7.031609089230809,4.545096303270706,0.0,5.813328430536508,0.0,0.0,0.0,0.0,1.0923862131164037,0.8950502193431522,0.36200892352390895,0.0,0.0,0.0,3.1815901340461865,3.1815901340461865,3.1815901340461865,6.860284034952645,0.0,0.0,0.0,0.7068370529963336,0.09774093866223377,0.12819574437893877,0.37981383960439086,0.2730728563352187,0.0,0.5461457126704374,0.13784437084453555,1.1407440331240608,0.08506017809298158,1.0299922762040161,0.48665953595967126,0.24332976797983563,0.0,0.18724612144559075,0.2051362297935369,0.5450482884045142,3.0398023748166216,0.0,0.9141479842854948,0.4570739921427474
1.5060240963855422,1.7244210333762275,0.0,2.56234969441698,2.470336082992709,0.0,0.0,0.0,7.927700363270749,5.103065485684396,0.0,6.551723633448999,0.0,0.0,0.0,0.0,1.3319277619059924,1.0907846532670973,0.4447983052235055,0.0,0.0,0.0,3.078026199959692,3.078026199959692,3.078026199959692,6.639331956189317,0.0,0.0,0.0,0.5519586404264906,0.09734716743393917,0.12007774108356675,0.406130332770281,0.2797534706924343,0.0,0.5595069413848686,0.13916669268150592,1.2491713479087574,0.08074539503796638,0.7868155226113074,0.479133300533431,0.2395666502667155,0.0,0.1808565523850138,0.20264223301650613,0.616570165014861,3.3082005585596534,0.0,0.9132584582125209,0.45662922910626047
1.606425702811245,1.2236112209999952,0.0,1.8043924733997179,1.7320447573266875,0.0,0.0,0.0,8.46445565184786,5.427077410404759,0.0,6.987955758159117,0.0,0.0,0.0,0.0,1.7633089425797717,1.4424261633081243,0.5935469324255934,0.0,0.0,0.0,2.9808965872875723,2.9808965872875723,2.9808965872875723,6.431701915323712,0.0,0.0,0.0,0.4267315743193315,0.09707518016534554,0.11355799987304484,0.4516098760842807,0.2866141388595966,0.0,0.5732282777191932,0.1380559376014447,1.302268353249431,0.07678159993576118,0.5998318507345133,0.471967521324519,0.2359837606622595,0.0,0.1745768119375279,0.20333433460512987,0.7497272652895673,3.4527208935802953,0.0,0.911197636595363,0.4555988182976815
1.7068273092369477,0.8714758287159972,0.0,1.2751225928952719,1.2189480415798049,0.0,0.0,0.0,8.512661049420899,5.43764154392745,0.0,7.01569467336812,0.0,0.0,0.0,0.0,2.456074711844075,2.0055802253389414,0.833511026121362,0.0,0.0,0.0,2.8912867026693956,2.8912867026693956,2.8912867026693956,6.23982540191807,0.0,0.0,0.0,0.3368793725766578,0.096967031788595,0.10896264882799814,0.5245225308173855,0.2936438146347977,0.0,0.5872876292695954,0.13376377760757607,1.2847847706908064,0.07318372534003763,0.46907778342952144,0.4651946933116327,0.23259734665581636,0.0,0.16850207063210382,0.20837606393553476,0.965981936700723,3.43167516881939,0.0,0.9079943509376256,0.4539971754688128
1.8072289156626506,0.6507127826234177,0.0,0.9445348880091675,0.8994108624469135,0.0,0.0,0.0,7.999516409085416,5.092008269212689,0.0,6.577227050674691,0.0,0.0,0.0,0.0,3.482640078590466,2.8371001013414765,1.1918274899971981,0.0,0.0,0.0,2.80315501983255,2.80315501983255,2.80315501983255,6.050744904763841,0.0,0.0,0.0,0.2798445187533045,0.0968236586314236,0.10597470163751765,0.6335623016717136,0.30082945704326175,0.0,0.6016589140865235,0.12580008097121578,1.1900437337265823,0.06978725714198597,0.38486688629874366,0.45884339575561545,0.22942169787780772,0.0,0.16231012773497613,0.21850397707068095,1.2861871144490722,3.222411933569769,0.0,0.9036822543008688,0.4518411271504344
1.9076305220883534,0.534901041319553,0.0,0.7701311155583577,0.7306671140969861,0.0,0.0,0.0,6.943122723392186,4.405224551858746,0.0,5.691627473168949,0.0,0.0,0.0,0.0,4.875649530897948,3.9601294418757997,1.6828914785683025,0.0,0.0,0.0,2.7086378269776357,2.7086378269776357,2.7086378269776357,5.8475540770331245,0.0,0.0,0.0,0.25003454884424026,0.096357129828472,0.10404100077926041,0.784138437426748,0.3081560509792866,0.0,0.6163121019585732,0.11427276254744062,1.0239958709110502,0.0663925989493559,0.335559678304599,0.4529386432790254,0.2264693216395127,0.0,0.15558155197670587,0.23364845846013285,1.7169196816452452,2.833576565233453,0.0,0.898299610550192,0.449149805275096
2.0080321285140563,0.5052726602412874,0.0,0.721470390507285,0.6821839107705168,0.0,0.0,0.0,5.4934714508219304,3.4750469762421545,0.0,4.487145005084827,0.0,0.0,0.0,0.0,6.566848165419046,5.314934007461346,2.2865149364166513,0.0,0.0,0.0,2.605120888918785,2.605120888918785,2.605120888918785,5.62466886794077,0.0,0.0,0.0,0.24368191279677356,0.09543835896329171,0.10285053665496581,0.9723423889860174,0.31560664373836694,0.0,0.6312132874767339,0.10028673611240042,0.8099233394863797,0.06293744119798045,0.31314524238141855,0.4475022344539695,0.22375111722698476,0.0,0.14821195618257854,0.2523919523236977,2.2318118790049617,2.318687043810514,0.0,0.8918890555530493,0.44594452777652466
2.108433734939759,0.5605718119140464,0.0,0.7937317563274167,0.7481743682855807,0.0,0.0,0.0,3.927975921696117,2.4779944623931645,0.0,3.195097337761771,0.0,0.0,0.0,0.0,8.34734990376907,6.728489437218946,2.932401996915926,0.0,0.0,0.0,2.500245984726487,2.500245984726487,2.500245984726487,5.398646474071737,0.0,0.0,0.0,0.2622160890416901,0.09431256724647148,0.10270774333623241,1.1799408801036113,0.3231623990303984,0.0,0.6463247980607968,0.08596462350854134,0.5867914711678751,0.05960531573699744,0.3159733555494867,0.44255309188987324,0.22127654594493662,0.0,0.14068320987729385,0.27169933733034063,2.761005758938229,1.7732219714309352,0.0,0.8844973301400152,0.4422486650700076
2.208835341365462,0.7234733296615163,0.0,1.0157185861781801,0.9547084522385046,0.0,0.0,0.0,2.5488931832943025,1.6040640526737706,0.0,2.063581934467485,0.0,0.0,0.0,0.0,9.9006951898674,7.943987472823095,3.5095510289255465,0.0,0.0,0.0,2.410990267406869,2.410990267406869,2.410990267406869,5.206202780299646,0.0,0.0,0.0,0.3147627381199416,0.09362013650719682,0.10467726658783406,1.3758209798135623,0.33080266975299794,0.0,0.6616053395059959,0.07369194048149681,0.3948576717382029,0.05678848094167017,0.3498405864796461,0.4381075888804677,0.21905379444023385,0.0,0.1339777758641539,0.2874977696020716,3.204377650622507,1.2988901284675112,0.0,0.8761749848912936,0.4380874924456468
2.3092369477911645,1.0456215333483576,0.0,1.4554707525949695,1.3645673838676378,0.0,0.0,0.0,1.538548735877249,0.9661486316126168,0.0,1.2391164620943256,0.0,0.0,0.0,0.0,10.898566678849404,8.700308193202346,3.8985871653903716,0.0,0.0,0.0,2.357512856429288,2.357512856429288,2.357512856429288,5.090923797026335,0.0,0.0,0.0,0.42024246391894354,0.09420537976420221,0.11050723397193928,1.5242497428016812,0.33850509042092924,0.0,0.6770101808418585,0.06503158294681836,0.2568577885778877,0.0549354668609726,0.4283147544408196,0.43417985862731656,0.21708992931365828,0.0,0.12919974372761142,0.29591896699825987,3.46358420914058,0.9557209314023488,0.0,0.8669760572055805,0.43348802860279023
2.4096385542168672,1.6060760909258647,0.0,2.216434026301957,2.0733351282227632,0.0,0.0,0.0,0.9066243194050922,0.568263125524236,0.0,0.7260207692146997,0.0,0.0,0.0,0.0,11.084904698044685,8.800178960496252,4.00174867158937,0.0,0.0,0.0,2.357910308430776,2.357910308430776,2.357910308430776,5.091937303994792,0.0,0.0,0.0,0.6075469134366697,0.09692221828294016,0.12245345304062664,1.5935603537726901,0.3462456897064528,0.0,0.6924913794129056,0.06032742503701887,0.17233093019661416,0.05443250371282964,0.5714090677655167,0.4307820829039471,0.21539104145197355,0.0,0.12726760238218704,0.29433050553469525,3.468525665432351,0.7464942419560807,0.0,0.8569577216279638,0.4284788608139819
2.5100401606425704,2.4871022170853707,0.0,3.4027991983614423,3.1769189419904045,0.0,0.0,0.0,0.5586080621299723,0.3495810718729693,0.0,0.4445846751967665,0.0,0.0,0.0,0.0,10.323977225907782,8.147359383633702,3.761482613407361,0.0,0.0,0.0,2.427955212646479,2.427955212646479,2.427955212646479,5.2433485785122995,0.0,0.0,0.0,0.9084622032230145,0.10261336434645076,0.14290580629027894,1.5628272895410495,0.35399902306262715,0.0,0.7079980461252543,0.059210527350955645,0.12768559275360586,0.055606576540289845,0.7988520055921341,0.42792475776028815,0.21396237888014408,0.0,0.12889871366094197,0.28199465061888096,3.190817452819722,0.64087995256573,0.0,0.8461799150398425,0.42308995751992123
2.610441767068273,3.708482542375254,0.0,5.030375996419123,4.688780104359426,0.0,0.0,0.0,0.38849353511191326,0.24281432934516428,0.0,0.30716866228862083,0.0,0.0,0.0,0.0,8.672249012908953,6.800527471106182,3.1888760746026747,0.0,0.0,0.0,2.581843264756318,2.581843264756318,2.581843264756318,5.575858630628356,0.0,0.0,0.0,1.336021323817705,0.11212948364776353,0.17332407565626062,1.432617461478364,0.3617383248952325,0.0,0.723476649790465,0.06124130593758655,0.10856354562963502,0.058750661743268213,1.113424197369121,0.4256169344969898,0.2128084672484949,0.0,0.13465190157309972,0.26103154078600777,2.6622446858312605,0.6056645352564436,0.0,0.8347049390174434,0.4173524695087217
