time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
3.325581395348837344e+00,4.568811965798116326e+00,4.301886815064379199e+00,4.028414778567833032e+00,4.301886815064380087e+00,2.801900894853626767e+01,3.201902902040811227e+01,3.001901948772577455e+01,1.601916045999375982e+01,6.018642647818350788e+00,2.520416277713454223e-01
3.426356589147286691e+00,4.553262661388028931e+00,4.301757331156785824e+00,4.044442738790504421e+00,4.301757331156786712e+00,2.801941290612780833e+01,3.201943027646480999e+01,3.001942227250459894e+01,1.601954781483708601e+01,6.019085244169806614e+00,2.416982311250746585e-01
3.527131782945736482e+00,4.538598379583011599e+00,4.301642168379849807e+00,4.059532350738975559e+00,4.301642168379849807e+00,2.801977244988625770e+01,3.201978799076159277e+01,3.001978072800127606e+01,1.601989248315402037e+01,6.019479918806360352e+00,2.320267423133673124e-01
3.627906976744185830e+00,4.524771157590193660e+00,4.301539803557474784e+00,4.073737357410965210e+00,4.301539803557475672e+00,2.802009224808874777e+01,3.202010709496697416e+01,3.002009983355036482e+01,1.602019895784058789e+01,6.019831447665871416e+00,2.229642137598060181e-01
3.728682170542635621e+00,4.511735282392383084e+00,4.301448858909642681e+00,4.087108666716800620e+00,4.301448858909644457e+00,2.802037649721115287e+01,3.202038928792275385e+01,3.002038323877160764e+01,1.602047131914011402e+01,6.020144257971774771e+00,2.144553505331252830e-01
3.829457364341085412e+00,4.499447236872318179e+00,4.301368093127692305e+00,4.099694453476780076e+00,4.301368093127693193e+00,2.802062901852030663e+01,3.202063958098997887e+01,3.002063480501565707e+01,1.602071325402734203e+01,6.020422409908702477e+00,2.064513827458184791e-01
3.930232558139534760e+00,4.487865638355795106e+00,4.301296391176413714e+00,4.111540268166343992e+00,4.301296391176414602e+00,2.802085328399670416e+01,3.202086298707737200e+01,3.002085840557984397e+01,1.602092808000222490e+01,6.020669599099539582e+00,1.989091442027033640e-01
4.031007751937984551e+00,4.476951172584882066e+00,4.301232754033209815e+00,4.122689148251213354e+00,4.301232754033211592e+00,2.802105238737095405e+01,3.202106130477707069e+01,3.002105701274871663e+01,1.602111877358558090e+01,6.020889167790034691e+00,1.917902844693656905e-01
4.131782945736434343e+00,4.466666523749659667e+00,4.301176288327217989e+00,4.133181731422191696e+00,4.301176288327218877e+00,2.802122909067398382e+01,3.202123662563858630e+01,3.002123318211360825e+01,1.602128800030172329e+01,6.021084125853308322e+00,1.850606126127790629e-01
4.232558139534883246e+00,4.456976301490357173e+00,4.301126196315874672e+00,4.143056368970404080e+00,4.301126196315876449e+00,2.802138587658434332e+01,3.202139237672037098e+01,3.002138947330372787e+01,1.602143814257651044e+01,6.021257175614703527e+00,1.786895469613013487e-01
4.333333333333333037e+00,4.447846965739404190e+00,4.301081766510113091e+00,4.152349237816917338e+00,4.301081766510114868e+00,2.802152496505703994e+01,3.202153103131927026e+01,3.002152817347289115e+01,1.602157132648459381e+01,6.021410737354161213e+00,1.726496547387607605e-01
4.434108527131782829e+00,4.439246750747424919e+00,4.301042364962468945e+00,4.161094450242347698e+00,4.301042364962469833e+00,2.802164833128343346e+01,3.202165368732474349e+01,3.002165118668819233e+01,1.602168944741251622e+01,6.021546974621356796e+00,1.669162538918115279e-01
4.534883720930232620e+00,4.431145588962500881e+00,4.301007427320199916e+00,4.169324160598236517e+00,4.301007427320200804e+00,2.802175773448360019e+01,3.202176240935597917e+01,3.002176026884256643e+01,1.602179419365187130e+01,6.021667818427795638e+00,1.614670767139769203e-01
4.635658914728682412e+00,4.423515035394141925e+00,4.300976451506506315e+00,4.177068668894316161e+00,4.300976451506508091e+00,2.802185474018967426e+01,3.202185839676744905e+01,3.002185693840717207e+01,1.602188706785365113e+01,6.021774990213183187e+00,1.562819782583872719e-01
4.736434108527131315e+00,4.416328192893802296e+00,4.300948991064550420e+00,4.184356520759020093e+00,4.300948991064552196e+00,2.802194074803697887e+01,3.202194510082691181e+01,3.002194278134476235e+01,1.602196940654413382e+01,6.021870023181529419e+00,1.513426872706309934e-01
4.837209302325581106e+00,4.409559638747071020e+00,4.300924649197670924e+00,4.191214603060357646e+00,4.300924649197671812e+00,2.802201699331149243e+01,3.202202063703964541e+01,3.002201878883080965e+01,1.602204239780353134e+01,6.021954281848896251e+00,1.466325943445354052e-01
4.937984496124030898e+00,4.403185353031232374e+00,4.300903073441177504e+00,4.197668235348158916e+00,4.300903073441178392e+00,2.802208457851098444e+01,3.202208725181377957e+01,3.002208613119142200e+01,1.602210709730478300e+01,6.022028979778546898e+00,1.421365667407193112e-01
5.038759689922480689e+00,4.397182649342869176e+00,4.300883950813263468e+00,4.203741257801468123e+00,4.300883950813264356e+00,2.802214448423661608e+01,3.202214728819758705e+01,3.002214589053545879e+01,1.602216444271640583e+01,6.022095195623830222e+00,1.378407858147698006e-01
5.139534883720930480e+00,4.391530107465102972e+00,4.300867003437943481e+00,4.209456114656567216e+00,4.300867003437944369e+00,2.802219757846153669e+01,3.202220051283294566e+01,3.002219885593430959e+01,1.602221526657481832e+01,6.022153887705733233e+00,1.337326060048193710e-01
5.240310077519379384e+00,4.386207508369654562e+00,4.300851984697384722e+00,4.214833933552409206e+00,4.300851984697384722e+00,2.802224463180342795e+01,3.202224710301489807e+01,3.002224574820174752e+01,1.602226030791133837e+01,6.022205907150909532e+00,1.298004321216268131e-01
5.341085271317829175e+00,4.381195771662401484e+00,4.300838675723869464e+00,4.219894600809565688e+00,4.300838675723868576e+00,2.802228633086175691e+01,3.202228806956384233e+01,3.002228729655269746e+01,1.602230022257757014e+01,6.022252009646723359e+00,1.260336121130487819e-01
5.441860465116278966e+00,4.376476895729348726e+00,4.300826882367825732e+00,4.224656832844573273e+00,4.300826882367824844e+00,2.802232328269881023e+01,3.202232479200594639e+01,3.002232413669509370e+01,1.602233559256637818e+01,6.022292865971149212e+00,1.224223426876036858e-01
5.542635658914728758e+00,4.372033900151604868e+00,4.300816432419062529e+00,4.229138243929454255e+00,4.300816432419061641e+00,2.802235602615849075e+01,3.202235752977216521e+01,3.002235678874486879e+01,1.602236693412408286e+01,6.022329071372345410e+00,1.189575849256946372e-01
5.643410852713178549e+00,4.367850770866150256e+00,4.300807173152854546e+00,4.233355410172886302e+00,4.300807173152854546e+00,2.802238503968984773e+01,3.202238633975543536e+01,3.002238571172990333e+01,1.602239470506645702e+01,6.022361153922673793e+00,1.156309907827292871e-01
5.744186046511627453e+00,4.363912407801175064e+00,4.300798969141480299e+00,4.237323929973816128e+00,4.300798969141480299e+00,2.802241074752323158e+01,3.202241179917248104e+01,3.002241133844039922e+01,1.602241931138563302e+01,6.022389582013654596e+00,1.124348381251309564e-01
5.844961240310077244e+00,4.360204574908218333e+00,4.300791700308260523e+00,4.241058481160981053e+00,4.300791700308260523e+00,2.802243352545161059e+01,3.202243448709273821e+01,3.002243405129294018e+01,1.602244111311093988e+01,6.022414771061598948e+00,1.093619727280854131e-01
5.945736434108527035e+00,4.356713852574939594e+00,4.300785260198371596e+00,4.244572874947015073e+00,4.300785260198371596e+00,2.802245370676258318e+01,3.202245461581303942e+01,3.002245417520862958e+01,1.602246042945103355e+01,6.022437089458160031e+00,1.064057564214153512e-01
6.046511627906976827e+00,4.353427592405934021e+00,4.300779554443350250e+00,4.247880106819156509e+00,4.300779554443350250e+00,2.802247158717232622e+01,3.202247237010040237e+01,3.002247200073059474e+01,1.602247754336694996e+01,6.022456863842564623e+00,1.035600208966570984e-01
6.147286821705426618e+00,4.350333874295868597e+00,4.300774499396510464e+00,4.250992404511698908e+00,4.300774499396511352e+00,2.802248742875121579e+01,3.202248809143500097e+01,3.002248779378707155e+01,1.602249270567709161e+01,6.022474383792846275e+00,1.008190265514909145e-01
6.248062015503875521e+00,4.347421465688435127e+00,4.300770020919611802e+00,4.253921273220106158e+00,4.300770020919612691e+00,2.802250146365570771e+01,3.202250206691724799e+01,3.002250178803791414e+01,1.602250613870822349e+01,6.022489906009221627e+00,9.817742563965042857e-02
6.348837209302325313e+00,4.344679782931285317e+00,4.300766053305502545e+00,4.256677538209264533e+00,4.300766053305502545e+00,2.802251389770602330e+01,3.202251444858391949e+01,3.002251418581185760e+01,1.602251803951430276e+01,6.022503658034376706e+00,9.563022912421476063e-02
6.449612403100775104e+00,4.342098854655189299e+00,4.300762538322889128e+00,4.259271384952646677e+00,4.300762538322888240e+00,2.802252491339556428e+01,3.202252539032438960e+01,3.002252516800034599e+01,1.602252858272844094e+01,6.022515841551233429e+00,9.317277682396554739e-02
6.550387596899224896e+00,4.339669287101352246e+00,4.300759424368980177e+00,4.261712396930487756e+00,4.300759424368979289e+00,2.802253467241363794e+01,3.202253508642443336e+01,3.002253489759360505e+01,1.602253792310655101e+01,6.022526635306555853e+00,9.080071052575319768e-02
6.651162790697674687e+00,4.337382231309330649e+00,4.300756665716993332e+00,4.264009591214198203e+00,4.300756665716992444e+00,2.802254331799671760e+01,3.202254369211456719e+01,3.002254351788888442e+01,1.602254619778906175e+01,6.022536197708203254e+00,8.850994973378954744e-02
6.751937984496123590e+00,4.335229352076637177e+00,4.300754221848184677e+00,4.266171451963014505e+00,4.300754221848183789e+00,2.802255097709828746e+01,3.202255131277824063e+01,3.002255115437410282e+01,1.602255352830106716e+01,6.022544669133576001e+00,8.629666973661083429e-02
6.852713178294573382e+00,4.333202798607444173e+00,4.300752056859784567e+00,4.268205961952787675e+00,4.300752056859784567e+00,2.802255776223968553e+01,3.202255805489623697e+01,3.002255791903346704e+01,1.602256002232338972e+01,6.022552173978025891e+00,8.415728172257599948e-02
6.953488372093023173e+00,4.331295176771984501e+00,4.300750138940387046e+00,4.270120632248393555e+00,4.300750138940386158e+00,2.802256377310464686e+01,3.202256403034395760e+01,3.002256391191211193e+01,1.602256577526624781e+01,6.022558822469927797e+00,8.208841472858655064e-02
7.054263565891472965e+00,4.329499522898800912e+00,4.300748439904642062e+00,4.271922530124778739e+00,4.300748439904641174e+00,2.802256909800105333e+01,3.202256932884728258e+01,3.002256922112421123e+01,1.602257087166670502e+01,6.022564712279553589e+00,8.008689923611239658e-02
