time,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
5.555555555555555358e+00,4.371483405219785290e+00,4.300815181802485121e+00,4.229693336192330122e+00,4.300815181802485121e+00,2.802235994484482262e+01,3.202236144479893909e+01,3.002236069612279934e+01,1.602237068502271100e+01,6.022333404516160726e+00,1.185235455660272608e-01
5.656565656565656575e+00,4.367323095026602431e+00,4.300806045064085481e+00,4.233887232762129749e+00,4.300806045064083705e+00,2.802238857457926713e+01,3.202238983086659374e+01,3.002238923478083521e+01,1.602239808852750258e+01,6.022365062808780145e+00,1.152065335412354452e-01
5.757575757575757791e+00,4.363406778614204562e+00,4.300797951928272411e+00,4.237833298213967481e+00,4.300797951928271523e+00,2.802241393508859701e+01,3.202241495996641873e+01,3.002241451631742919e+01,1.602242236233984229e+01,6.022393106929275319e+00,1.120196026039628895e-01
5.858585858585858119e+00,4.359720231089033504e+00,4.300790783377450133e+00,4.241546195316214352e+00,4.300790783377449245e+00,2.802243639881324810e+01,3.202243735998917629e+01,3.002243691692316219e+01,1.602244386332110793e+01,6.022417948646213937e+00,1.089556196526697829e-01
5.959595959595959336e+00,4.356250045433065488e+00,4.300784433926758688e+00,4.245039719110508258e+00,4.300784433926758688e+00,2.802245629606345645e+01,3.202245719491869380e+01,3.002245675689005111e+01,1.602246290777062399e+01,6.022439953006936797e+00,1.060079659567054050e-01
6.060606060606060552e+00,4.352983587072691840e+00,4.300778810095133409e+00,4.248326847993268096e+00,4.300778810095134297e+00,2.802247391980172253e+01,3.202247468012924969e+01,3.002247432592902499e+01,1.602247977598711515e+01,6.022459443587227845e+00,1.031704911523438489e-01
6.161616161616161769e+00,4.349908950756900872e+00,4.300773829046646846e+00,4.251419791859929909e+00,4.300773829046647734e+00,2.802248952952538374e+01,3.202249017886400395e+01,3.002248988829602894e+01,1.602249471636078937e+01,6.022476707164472920e+00,1.004374722422689270e-01
6.262626262626262097e+00,4.347014919637401498e+00,4.300769417382834803e+00,4.254330037474369774e+00,4.300769417382835691e+00,2.802250335506422374e+01,3.202250395369714653e+01,3.002250367411545184e+01,1.602250794900315611e+01,6.022491997882986503e+00,9.780357686174695475e-02
6.363636363636363313e+00,4.344290926463870939e+00,4.300765510071004272e+00,4.257068391215977243e+00,4.300765510071005160e+00,2.802251560015040255e+01,3.202251614200715579e+01,3.002251588317736619e+01,1.602251966894568724e+01,6.022505540954747438e+00,9.526383023335624478e-02
6.464646464646464530e+00,4.341727016822072294e+00,4.300762049494367467e+00,4.259645019341498084e+00,4.300762049494368355e+00,2.802252644535883164e+01,3.202252691019487685e+01,3.002252669522482265e+01,1.602253004897801247e+01,6.022517535938194833e+00,9.281358541435570653e-02
6.565656565656565746e+00,4.339313814335211461e+00,4.300758984609493574e+00,4.262069485891516685e+00,4.300758984609495350e+00,2.802253605061240549e+01,3.202253645699784812e+01,3.002253627170890482e+01,1.602253924217937353e+01,6.022528159645230694e+00,9.044849650472341906e-02
6.666666666666666963e+00,4.337042487738353103e+00,4.300756270198217379e+00,4.264350788371046974e+00,4.300756270198218267e+00,2.802254455755224072e+01,3.202254492688734899e+01,3.002254475386021326e+01,1.602254738416602109e+01,6.022537568723690171e+00,8.816449447883183133e-02
6.767676767676767291e+00,4.334904719736456080e+00,4.300753866203925746e+00,4.266497391331695255e+00,4.300753866203925746e+00,2.802255209169389261e+01,3.202255242094884125e+01,3.002255226563238821e+01,1.602255459507727409e+01,6.022545901951604996e+00,8.595776532221738320e-02
6.868686868686868507e+00,4.332892677563179085e+00,4.300751737143542641e+00,4.268517257975936730e+00,4.300751737143542641e+00,2.802255876424515790e+01,3.202255905008250636e+01,3.002255891799310561e+01,1.602256098133496209e+01,6.022553282271744912e+00,8.382473020994880841e-02
6.969696969696969724e+00,4.330998985161029324e+00,4.300749851586588512e+00,4.270417879895581414e+00,4.300749851586589401e+00,2.802256467369058157e+01,3.202256492615612160e+01,3.002256480983190556e+01,1.602256663720707053e+01,6.022559818593808068e+00,8.176202751422012582e-02
7.070707070707070940e+00,4.329216696903480432e+00,4.300748181693192507e+00,4.272206305050415764e+00,4.300748181693193395e+00,2.802256990725548036e+01,3.202257013430770627e+01,3.002257002800500629e+01,1.602257164619494390e+01,6.022565607391735298e+00,7.976649645436605096e-02
7.171717171717171269e+00,4.327539272780824398e+00,4.300746702804310040e+00,4.273889164088918058e+00,4.300746702804310040e+00,2.802257454221674138e+01,3.202257474335088006e+01,3.002257464915450313e+01,1.602257608226089758e+01,6.022570734120865410e+00,7.783516221536412871e-02
7.272727272727272485e+00,4.325960554974721539e+00,4.300745393078636347e+00,4.275472695108409660e+00,4.300745393078637235e+00,2.802257864702774626e+01,3.202257882311256765e+01,3.002257874162747342e+01,1.602258001091564310e+01,6.022575274474971430e+00,7.596522237794185728e-02
7.373737373737373701e+00,4.324474745750015003e+00,4.300744233171054809e+00,4.276962766946465599e+00,4.300744233171054809e+00,2.802258228230947523e+01,3.202258243842625518e+01,3.002258236609700504e+01,1.602258349018305239e+01,6.022579295500089636e+00,7.415403452655726368e-02
7.474747474747474918e+00,4.323076386595044340e+00,4.300743205947644476e+00,4.278364901089762640e+00,4.300743205947644476e+00,2.802258550175157126e+01,3.202258564119532736e+01,3.002258557601698286e+01,1.602258657145548426e+01,6.022582856581041533e+00,7.239910492050942448e-02
7.575757575757575246e+00,4.321760338542723012e+00,4.300742296233289075e+00,4.279684292277021740e+00,4.300742296233289075e+00,2.802258835291301864e+01,3.202258847618580972e+01,3.002258841867296013e+01,1.602258930025082151e+01,6.022586010315539085e+00,7.069807810215743282e-02
7.676767676767676463e+00,4.320521763613082378e+00,4.300741490587996374e+00,4.280925827883591772e+00,4.300741490587996374e+00,2.802259087791723857e+01,3.202259098641249579e+01,3.002259093611833762e+01,1.602259171688271522e+01,6.022588803288964954e+00,6.904872739583745034e-02
7.777777777777777679e+00,4.319356107312673387e+00,4.300740777108477353e+00,4.282094106151262736e+00,4.300740777108476465e+00,2.802259311406742270e+01,3.202259321034637196e+01,3.002259316561913494e+01,1.602259385705514561e+01,6.022591276761096069e+00,6.744894617707967999e-02
7.878787878787878896e+00,4.318259082134006555e+00,4.300740145252376578e+00,4.283193453333153045e+00,4.300740145252375690e+00,2.802259509440072804e+01,3.202259518004356664e+01,3.002259514007567631e+01,1.602259575238986500e+01,6.022593467274650614e+00,6.589673984327430734e-02
7.979797979797979224e+00,4.317226652001043163e+00,4.300739585682822330e+00,4.284227939819100328e+00,4.300739585682821442e+00,2.802259684817940055e+01,3.202259692387293200e+01,3.002259688862228160e+01,1.602259743089318889e+01,6.022595407194352823e+00,6.439021842197042989e-02
8.080808080808081328e+00,4.316255017608813915e+00,4.300739090130814013e+00,4.285201395302987493e+00,4.300739090130813125e+00,2.802259840132008861e+01,3.202259846814632738e+01,3.002259843712434062e+01,1.602259891736876085e+01,6.022597125184255162e+00,6.292758976207683819e-02
