time,potential_global
1.065326633165829229e+01,3.219049108576633955e+01
1.075376884422110635e+01,3.226218194456225774e+01
1.085427135678392041e+01,3.237576846739933245e+01
1.095477386934673447e+01,3.253029505347141281e+01
1.105527638190954853e+01,3.272423461454363292e+01
1.115577889447236259e+01,3.295535841557537537e+01
1.125628140703517666e+01,3.322058134373266114e+01
1.135678391959799072e+01,3.351578880396226623e+01
1.145728643216080478e+01,3.383565744355917104e+01
1.155778894472361884e+01,3.417349110800644496e+01
1.165829145728643290e+01,3.452110546366035493e+01
1.175879396984924696e+01,3.486880839008310318e+01
1.185929648241206102e+01,3.520553443783315828e+01
1.195979899497487509e+01,3.551919338500614032e+01
1.206030150753768915e+01,3.579727633301536116e+01
1.216080402010050321e+01,3.602771462542624903e+01
1.226130653266331727e+01,3.619992615532154900e+01
1.236180904522613133e+01,3.630589110873425795e+01
1.246231155778894539e+01,3.634105457002192452e+01
1.256281407035175945e+01,3.630484929065863042e+01
1.266331658291457352e+01,3.620071324018172021e+01
1.276381909547738758e+01,3.603560199269113440e+01
1.286432160804020164e+01,3.581912644441131732e+01
1.296482412060301570e+01,3.556251897439938148e+01
1.306532663316582976e+01,3.527763195780370609e+01
1.316582914572864382e+01,3.497611590057915265e+01
1.326633165829145788e+01,3.466884313032851850e+01
1.336683417085427195e+01,3.436557508295751973e+01
1.346733668341708601e+01,3.407482938698250763e+01
1.356783919597990007e+01,3.380388714224946511e+01
1.366834170854271413e+01,3.355888476580243207e+01
1.376884422110552819e+01,3.334494631407259391e+01
1.386934673366834225e+01,3.316632557101851120e+01
1.396984924623115631e+01,3.302653853371403159e+01
1.407035175879397038e+01,3.292847516879109548e+01
1.417085427135678444e+01,3.287448448650410882e+01
1.427135678391959850e+01,3.286642912250185589e+01
1.437185929648241256e+01,3.290570729087554724e+01
1.447236180904522662e+01,3.299323962590062820e+01
1.457286432160804068e+01,3.312941801101167272e+01
1.467336683417085474e+01,3.331401265451933824e+01
1.477386934673366881e+01,3.354603327923951639e+01
1.487437185929648287e+01,3.382354061225087349e+01
1.497487437185929693e+01,3.414340654781879181e+01
1.507537688442211099e+01,3.450102666359758530e+01
1.517587939698492505e+01,3.488999924405660380e+01
1.527638190954773911e+01,3.530180277578623560e+01
1.537688442211055317e+01,3.572553056485536871e+01
1.547738693467336724e+01,3.614777513195560488e+01
1.557788944723618130e+01,3.655278827449232892e+01
1.567839195979899536e+01,3.692305625035635330e+01
1.577889447236180942e+01,3.724039340247841778e+01
1.587939698492462348e+01,3.748755453538434068e+01
1.597989949748743754e+01,3.765018039255004112e+01
1.608040201005025338e+01,3.771870189858046274e+01
1.618090452261306567e+01,3.768972167829942066e+01
1.628140703517588150e+01,3.756647217269508587e+01
1.638190954773869379e+01,3.735821959641938150e+01
1.648241206030150963e+01,3.707880983525342344e+01
1.658291457286432191e+01,3.674478887350745282e+01
1.668341708542713775e+01,3.637356183504601148e+01
