time,x1,x2,x3,x4,x5
1.537688442211055317e+01,1.898388734609153250e+00,1.088992187601066419e+00,4.601975417508948341e-01,2.337316304988280302e-01,3.060708044338771860e-01
1.547738693467336724e+01,1.945700748702863248e+00,1.152654624701150876e+00,4.633079712420139495e-01,2.375008399883452304e-01,2.991911676826887745e-01
1.557788944723618130e+01,1.975387462559799800e+00,1.225410160834890627e+00,4.659378369638185191e-01,2.415652375796347728e-01,2.924969063858691709e-01
1.567839195979899536e+01,1.984303665661140803e+00,1.305983300713980499e+00,4.680740636589474923e-01,2.459209996053386416e-01,2.860049194885201929e-01
1.577889447236180942e+01,1.970442966296959364e+00,1.392221093729368864e+00,4.697060091548337923e-01,2.505634545790527690e-01,2.797305206680474332e-01
1.587939698492462348e+01,1.933406534464359616e+00,1.481044547195589756e+00,4.708255314788239998e-01,2.554869811443988281e-01,2.736874732701538582e-01
1.597989949748743754e+01,1.874676027088481245e+00,1.568572106353557816e+00,4.714270394830738509e-01,2.606849066015390348e-01,2.678880411575990661e-01
1.608040201005025338e+01,1.797568688578004226e+00,1.650449033351239603e+00,4.715075272525341421e-01,2.661494078717162592e-01,2.623430533378249274e-01
1.618090452261306567e+01,1.706840248797346637e+00,1.722347331207762622e+00,4.710665924738345889e-01,2.718714168828635924e-01,2.570619802086007155e-01
1.628140703517588150e+01,1.608018153687704510e+00,1.780530256754281115e+00,4.701064388873473221e-01,2.778405324795443221e-01,2.520530191961438127e-01
1.638190954773869379e+01,1.506644852787101918e+00,1.822336346474141333e+00,4.686318628366402117e-01,2.840449410449656931e-01,2.473231875837652305e-01
1.648241206030150963e+01,1.407626413312195846e+00,1.846461153457691351e+00,4.666502238304094385e-01,2.904713480479000909e-01,2.428784204031185778e-01
1.658291457286432191e+01,1.314822474820040332e+00,1.852985498024226629e+00,4.641713989418004838e-01,2.971049227201492671e-01,2.387236713575062730e-01
1.668341708542713775e+01,1.230908612303962091e+00,1.843183880423534760e+00,4.612077208136049489e-01,3.039292579893857482e-01,2.348630148839250809e-01
1.678391959798995003e+01,1.157458773137739927e+00,1.819199284029503705e+00,4.577738990227795401e-01,3.109263476486032185e-01,2.312997476191721302e-01
1.688442211055276587e+01,1.095155314497183729e+00,1.783682157462330720e+00,4.538869245943015218e-01,3.180765825551102877e-01,2.280364876870639990e-01
1.698492462311557816e+01,1.044040296449502359e+00,1.739466959700401771e+00,4.495659575588843437e-01,3.253587673488262944e-01,2.250752704224865952e-01
1.708542713567839400e+01,1.003748085386816813e+00,1.689326067855767999e+00,4.448321976122955879e-01,3.327501588681529565e-01,2.224176392962619875e-01
1.718592964824120628e+01,9.736903318943411767e-01,1.635809711181948289e+00,4.397087381632353020e-01,3.402265270257969210e-01,2.200647309914972316e-01
1.728643216080402212e+01,9.531863641457021252e-01,1.581161757200924445e+00,4.342204043490962562e-01,3.477622384729583960e-01,2.180173537236816950e-01
1.738693467336683440e+01,9.415446401183145131e-01,1.527293317937424399e+00,4.283935759152245892e-01,3.553303628951830495e-01,2.162760580656156173e-01
1.748743718592965024e+01,9.381056314635549676e-01,1.475794793389041626e+00,4.222559962625090924e-01,3.629028012737517961e-01,2.148411996384682054e-01
1.758793969849246253e+01,9.422562540898833383e-01,1.427971081764327854e+00,4.158365692976861983e-01,3.704504349600823421e-01,2.137129931871048494e-01
1.768844221105527836e+01,9.534242923864364450e-01,1.384887879246634146e+00,4.091651461485903418e-01,3.779432939088968046e-01,2.128915576317002845e-01
1.778894472361809065e+01,9.710587932419825208e-01,1.347421261634645040e+00,4.022723041528136201e-01,3.853507419639881082e-01,2.123769517933391249e-01
1.788944723618090649e+01,9.946003804709343532e-01,1.316305494112429031e+00,3.951891208340662653e-01,3.926416767082019366e-01,2.121692005676990012e-01
1.798994974874371877e+01,1.023444035688673814e+00,1.292175914780961721e+00,3.879469457872633531e-01,3.997847411099179071e-01,2.122683113935055488e-01
1.809045226130653461e+01,1.056896375230873542e+00,1.275604545859545080e+00,3.805771737642539843e-01,4.067485437787735636e-01,2.126742809110989674e-01
1.819095477386934689e+01,1.094129199940307107e+00,1.267126644339365393e+00,3.731110220334434291e-01,4.135018847839997957e-01,2.133870917844952197e-01
1.829145728643216273e+01,1.134132198048887430e+00,1.267255647680581854e+00,3.655793153414489405e-01,4.200139836951531369e-01,2.144066996990151297e-01
1.839195979899497502e+01,1.175669180334870445e+00,1.276483249087792426e+00,3.580122815580820683e-01,4.262547066886450131e-01,2.157330106097867517e-01
