time,->1,2->1,"2,3->1","2,5->1",->2,1->2,"1,4->2","1,5->2",->3,3->3,4->3,->4,4->4,5->4,->5,3->5,5->5
7.135678391959799,2.0,-0.643235258939176,-0.46893097751415636,-0.5520287068805912,-1.5,0.31492957422718465,0.8835878524053956,0.2252288505683516,1.0,-0.36450969610055084,-0.8417004226170174,1.0,-0.4208502113085087,-0.42910327069989707,1.0,-0.7290193922011017,-0.21455163534994853
7.236180904522613,2.0,-0.6403887382745654,-0.4571664205053247,-0.5530950846071151,-1.5,0.3259932699716241,0.9281113753225076,0.2346299787143248,1.0,-0.35694445668820884,-0.854107855113047,1.0,-0.4270539275565235,-0.431843231735578,1.0,-0.7138889133764177,-0.215921615867789
7.336683417085427,2.0,-0.6418593498929476,-0.44850156637890115,-0.5586689322458458,-1.5,0.33770428600320007,0.9747337628986256,0.24494578771777126,1.0,-0.3493768272236779,-0.8659058856801619,1.0,-0.43295294284008096,-0.4351957577146951,1.0,-0.6987536544473558,-0.21759787885734755
7.437185929648241,2.0,-0.6478584530175536,-0.44292162661103224,-0.5690273715960887,-1.5,0.34967639353846397,1.0222655402580487,0.2559399590522907,1.0,-0.34183518371028443,-0.8770385068721552,1.0,-0.4385192534360776,-0.43916025865349867,1.0,-0.6836703674205689,-0.21958012932674933
7.5376884422110555,2.0,-0.6585639296396538,-0.4403774335108391,-0.5844567492237188,-1.5,0.36144926896375124,1.0692300106089645,0.2673132848107776,1.0,-0.3343467609528814,-0.887452350096905,1.0,-0.4437261750484525,-0.4437357733390559,1.0,-0.6686935219057628,-0.22186788666952795
7.63819095477387,2.0,-0.6740928321785182,-0.44077247736371183,-0.6052286522492186,-1.5,0.3724889858072325,1.113862596836326,0.27869678588285635,1.0,-0.3269375198214415,-0.8970970734254918,1.0,-0.4485485367127459,-0.448920848403961,1.0,-0.653875039642883,-0.2244604242019805
7.738693467336684,2.0,-0.6944592344232519,-0.44394283840810833,-0.631559840434802,-1.5,0.38219943521643535,1.1541476647514173,0.28965200829970345,1.0,-0.3196320362683367,-0.9059257223374777,1.0,-0.45296286116873885,-0.45471340082280864,1.0,-0.6392640725366734,-0.22735670041140432
7.839195979899498,2.0,-0.7195169594832262,-0.44963105922496893,-0.663553743463618,-1.5,0.3899484005900323,1.1879063907162701,0.2996822122105918,1.0,-0.3124534128757051,-0.9138950606686769,1.0,-0.45694753033433844,-0.4611105650242057,1.0,-0.6249068257514102,-0.23055528251210286
7.939698492462312,2.0,-0.7488904125564527,-0.45745703226657297,-0.7011239744242163,-1.5,0.3951108646198899,1.2129454036679388,0.3082579407878355,1.0,-0.3054232131941528,-0.920965869795684,1.0,-0.460482934897842,-0.46810852607314174,1.0,-0.6108464263883056,-0.23405426303657087
8.040201005025127,2.0,-0.7819026249130221,-0.466891913885681,-0.743905817684195,-1.5,0.39712915630177814,1.2272657249498085,0.3148587819974937,1.0,-0.2985614186533889,-0.9271032147666414,1.0,-0.4635516073833207,-0.47570234066354883,1.0,-0.5971228373067778,-0.23785117033177441
