time,linear_connectedness
1.567839195979899536e+01,1.010760105082989746e+01
1.577889447236180942e+01,1.019603893541579254e+01
1.587939698492462348e+01,1.033146137331449665e+01
1.597989949748743754e+01,1.042464538215291903e+01
1.608040201005025338e+01,1.044400546605587543e+01
1.618090452261306567e+01,1.037944915458280803e+01
1.628140703517588150e+01,1.023876890739314582e+01
1.638190954773869379e+01,1.004551966054203405e+01
1.648241206030150963e+01,9.839589937872696979e+00
1.658291457286432191e+01,9.627430336780703257e+00
1.668341708542713775e+01,8.967302158026811298e+00
1.678391959798995003e+01,8.448691139276785833e+00
1.688442211055276587e+01,8.024751717159482212e+00
1.698492462311557816e+01,7.684443130380090636e+00
1.708542713567839400e+01,7.422248576968543787e+00
1.718592964824120628e+01,7.235392443379951466e+00
1.728643216080402212e+01,7.124804248636016801e+00
1.738693467336683440e+01,7.100074210215225889e+00
1.748743718592965024e+01,7.179463423131545063e+00
1.758793969849246253e+01,6.855830062508257328e+00
1.768844221105527836e+01,6.680076380381015255e+00
1.778894472361809065e+01,6.592823745543696212e+00
1.788944723618090649e+01,6.580408340358262720e+00
1.798994974874371877e+01,6.640209158684204027e+00
1.809045226130653461e+01,6.778139995469619095e+00
1.819095477386934689e+01,7.017061954523773792e+00
1.829145728643216273e+01,7.150591826200382251e+00
1.839195979899497502e+01,7.176450947064049402e+00
1.849246231155779085e+01,7.291943673614355248e+00
1.859296482412060314e+01,7.479542246958964746e+00
1.869346733668341898e+01,7.734856753408009489e+00
1.879396984924623126e+01,8.058147402689989747e+00
1.889447236180904710e+01,8.454685826207628097e+00
1.899497487437185939e+01,8.947655241418441818e+00
1.909547738693467522e+01,9.208317977321602399e+00
1.919597989949748751e+01,9.235310722040441789e+00
1.929648241206030335e+01,9.273735491374774043e+00
1.939698492462311563e+01,9.285557563867326891e+00
1.949748743718593147e+01,9.254546780659330452e+00
1.959798994974874375e+01,9.178253498913376163e+00
1.969849246231155959e+01,9.068229132833184991e+00
1.979899497487437188e+01,8.956158604523256628e+00
1.989949748743718771e+01,8.739489805450043391e+00
2.000000000000000000e+01,8.215044879330358540e+00
