time,x1,x2,x3,x4,x5,x6,x7,x8,x9
8.282828282828281985e+00,4.037527114623751245e-01,2.911337464837565836e+00,1.294730900656989370e+00,2.895150771945321555e+00,4.750642981268399012e+00,2.180346431200722535e+01,2.958528270252816128e+01,3.360950614325000174e+01,3.159810821738055608e+01
8.383838383838384090e+00,4.307593275772395036e-01,2.533792253204659950e+00,1.542230626637250301e+00,3.380187776891672602e+00,5.726663800687552985e+00,2.259641135837945924e+01,3.032651996019802709e+01,3.435668783279728444e+01,3.234250150484656672e+01
8.484848484848484418e+00,4.678017976323762261e-01,2.207344326419627745e+00,1.807130045563247966e+00,3.826869827074607766e+00,6.686092092096900252e+00,2.352885808158347558e+01,3.122468884213668971e+01,3.525878785925709025e+01,3.324275845929849993e+01
8.585858585858586522e+00,5.158812497136494590e-01,1.925430826254953987e+00,2.083458518800146653e+00,4.210197526535889523e+00,7.566958416047333102e+00,2.453225800140402768e+01,3.221988068077993006e+01,3.625485388162714884e+01,3.423841392709103104e+01
8.686868686868686851e+00,5.764825083470010991e-01,1.682282828808874697e+00,2.364827189702268129e+00,4.516654177757817301e+00,8.317605640116125798e+00,2.552220746003048291e+01,3.322840859660738744e+01,3.726115022738032678e+01,3.524575505207661053e+01
8.787878787878787179e+00,6.515943151036817094e-01,1.472857179375770320e+00,2.644609606849414263e+00,4.744641292903350127e+00,8.903803310613982447e+00,2.642160729472608693e+01,3.416667477496687866e+01,3.819491897382679468e+01,3.618163266869999717e+01
8.888888888888889284e+00,7.437600202590688436e-01,1.292765850283052353e+00,2.915862760404569265e+00,4.901523278126606264e+00,9.310379849694305321e+00,2.717695817289623861e+01,3.497178740998037938e+01,3.899442775535123218e+01,3.698377325448045383e+01
8.989898989898989612e+00,8.561543891002837414e-01,1.138207170456647654e+00,3.171173914928932192e+00,4.999284456424550882e+00,9.538469739313507390e+00,2.776203710195477470e+01,3.560940610884195223e+01,3.962628402531641569e+01,3.761834060971997928e+01
9.090909090909089940e+00,9.926857363956701485e-01,1.005902739332126927e+00,3.402633982271573654e+00,5.050604326494847918e+00,9.600652862571900314e+00,2.817201797836651167e+01,3.606972211729254241e+01,4.008121985669979637e+01,3.807581222700704870e+01
9.191919191919192045e+00,1.158125168634237978e+00,8.930421507369634693e-01,3.602051563194904382e+00,5.066184217847041538e+00,9.515942297501096547e+00,2.841421237092226448e+01,3.635809929586137201e+01,4.036478176332848022e+01,3.836164749863150547e+01
9.292929292929292373e+00,1.358262313152998946e+00,7.972352886707941844e-01,3.761409057643694265e+00,5.053372262659808101e+00,9.305671989114078002e+00,2.850007932799017851e+01,3.648603090934189908e+01,4.048841831064782326e+01,3.848731480712480391e+01
9.393939393939394478e+00,1.600091767624109984e+00,7.164747795202244252e-01,3.873464933705240476e+00,5.015749981915268663e+00,8.990630824034786528e+00,2.844029511351043737e+01,3.646522901258144600e+01,4.046369336876280443e+01,3.846444705064662628e+01
9.494949494949494806e+00,1.892029752027923450e+00,6.491088585650550691e-01,3.932358760766945682e+00,4.953312122529324846e+00,8.589329389033968809e+00,2.824284283583870803e+01,3.630492986472143002e+01,4.029967621115120124e+01,3.830219111305837743e+01
9.595959595959595134e+00,2.244160863974548725e+00,5.938273340341916340e-01,3.934076399944395064e+00,4.862976505180353293e+00,8.117193515589820052e+00,2.791334724853834715e+01,3.601172937455643819e+01,4.000282052614475958e+01,3.800706675687356295e+01
9.696969696969697239e+00,2.668512214319547216e+00,5.496647982591388315e-01,3.876681875330121763e+00,4.739286510747788839e+00,7.586463201769882758e+00,2.745679304526008124e+01,3.559101193493091841e+01,3.957841748192971210e+01,3.758440813709388806e+01
9.797979797979797567e+00,3.179339704964881719e+00,5.160269785816605781e-01,3.760290811851244364e+00,4.575285682159496048e+00,7.006648989413407413e+00,2.687999633484207607e+01,3.504927423451877644e+01,3.903294759575641848e+01,3.704070174694873430e+01
9.898989898989899672e+00,3.793402674521509255e+00,4.927527572459980409e-01,3.586850387612865010e+00,4.363585557599000353e+00,6.385421039626920425e+00,2.619431243959034461e+01,3.439669345074097606e+01,3.837664825379871303e+01,3.638615499161012679e+01
1.000000000000000000e+01,4.530173879754658017e+00,4.802326515398952500e-01,3.359852774798811836e+00,4.097685192763698581e+00,5.729825593535249340e+00,2.541813202286154194e+01,3.364964147086580937e+01,3.762606045371353503e+01,3.563722680352002214e+01
