time,R_spec
1.678391959798995003e+01,2.693926743063861443e-03
1.688442211055276587e+01,2.790287848844434648e-03
1.698492462311557816e+01,2.919624923027264000e-03
1.708542713567839400e+01,3.049552274652985763e-03
1.718592964824120628e+01,3.144741696332607403e-03
1.728643216080402212e+01,3.178124142286090081e-03
1.738693467336683440e+01,3.141921503673854137e-03
1.748743718592965024e+01,3.050372228406007628e-03
1.758793969849246253e+01,2.931549476502540857e-03
1.768844221105527836e+01,2.814220005318435885e-03
1.778894472361809065e+01,2.718099271367435329e-03
1.788944723618090649e+01,2.651091152018988061e-03
1.798994974874371877e+01,2.611382909010048423e-03
1.809045226130653461e+01,2.590539324074814936e-03
1.819095477386934689e+01,2.575792116026317385e-03
1.829145728643216273e+01,2.552351314545800443e-03
1.839195979899497502e+01,2.507041958437191374e-03
1.849246231155779085e+01,2.432870715080395242e-03
1.859296482412060314e+01,2.332263300125165389e-03
1.869346733668341898e+01,2.216649651873871946e-03
1.879396984924623126e+01,2.102217085140726041e-03
1.889447236180904710e+01,2.004517311777748948e-03
1.899497487437185939e+01,1.935027812903007682e-03
1.909547738693467522e+01,1.900316284353381104e-03
1.919597989949748751e+01,1.902194425292017162e-03
1.929648241206030335e+01,1.937244763404430241e-03
1.939698492462311563e+01,1.995747763281997041e-03
1.949748743718593147e+01,2.061647716709289358e-03
1.959798994974874375e+01,2.115463033548333101e-03
1.969849246231155959e+01,2.140292755696484792e-03
1.979899497487437188e+01,2.128143366183300571e-03
1.989949748743718771e+01,2.082377949982208189e-03
2.000000000000000000e+01,2.014561115471427341e-03
