time,x1,x2,x3,x4
1.233082706766917269e+01,5.296511360593725293e-01,1.808271073722365951e+00,5.785523009851515491e-02,2.591004372093322350e-01
1.243107769423558828e+01,5.057799064642132247e-01,1.840813607494524939e+00,6.628097406706294492e-02,2.454948373120719451e-01
1.253132832080200387e+01,4.818399813429781187e-01,1.867351079767840760e+00,7.624215328722899754e-02,2.328176943480298744e-01
1.263157894736842124e+01,4.581749297901410167e-01,1.887413188317997426e+00,8.799102935920481705e-02,2.210351021732827048e-01
1.273182957393483683e+01,4.350902719208838976e-01,1.900626103841499992e+00,1.018066608533244460e-01,2.101173779799040409e-01
1.283208020050125242e+01,4.128484621264666976e-01,1.906711204764280909e+00,1.179916348194247067e-01,2.000389884065499058e-01
1.293233082706766801e+01,3.916670250700304279e-01,1.905480605907191372e+00,1.368660140476979925e-01,1.907784673763945060e-01
1.303258145363408360e+01,3.717194008958617513e-01,1.896831236627360529e+00,1.587578134071212232e-01,1.823183223963372457e-01
1.313283208020050097e+01,3.531379305596660245e-01,1.880739211523075660e+00,1.839893919440027392e-01,1.746449258711461061e-01
1.323308270676691656e+01,3.360183363392097999e-01,1.857256100729849146e+00,2.128593463988573964e-01,1.677483885301068733e-01
1.333333333333333215e+01,3.204250883723815946e-01,1.826508264823606398e+00,2.456198570791769398e-01,1.616224116738100569e-01
1.343358395989974952e+01,3.063971263031157743e-01,1.788699815098905743e+00,2.824500089540407655e-01,1.562641141610697504e-01
1.353383458646616511e+01,2.939535193713574412e-01,1.744118995552708773e+00,3.234263727284805712e-01,1.516738288583101557e-01
1.363408521303258070e+01,2.830987643098764606e-01,1.693146953503444241e+00,3.684930318408916605e-01,1.478548604346584805e-01
1.373433583959899629e+01,2.738275357838767521e-01,1.636267048856527628e+00,4.174341545070162085e-01,1.448131934028819845e-01
1.383458646616541188e+01,2.661287971609544445e-01,1.574072217298658538e+00,4.698529235316745711e-01,1.425571349772744023e-01
1.393483709273182924e+01,2.599892540632581794e-01,1.507267594673167510e+00,5.251609023643277752e-01,1.410968733048817703e-01
1.403508771929824483e+01,2.553961851519492288e-01,1.436665793378800737e+00,5.825814869517118577e-01,1.404439281058375011e-01
1.413533834586466043e+01,2.523397184690505668e-01,1.363172975501906636e+00,6.411698310829647696e-01,1.406104692638291132e-01
1.423558897243107779e+01,2.508146390206359988e-01,1.287765154580143845e+00,6.998495952883546645e-01,1.416084805497005994e-01
1.433583959899749338e+01,2.508218185739705675e-01,1.211455777643475784e+00,7.574643596410556290e-01,1.434487516734913315e-01
1.443609022556390897e+01,2.523693544976958192e-01,1.135257257505556616e+00,8.128390757979735426e-01,1.461396928871230294e-01
1.453634085213032456e+01,2.554734943307337969e-01,1.060140353353894893e+00,8.648451086872175342e-01,1.496859824530384631e-01
1.463659147869674015e+01,2.601594090090051381e-01,9.869958187417549045e-01,9.124617155966011639e-01,1.540870774471277127e-01
1.473684210526315752e+01,2.664618627151615904e-01,9.166024144209303781e-01,9.548274250622046377e-01,1.593356407832469124e-01
1.483709273182957311e+01,2.744258127598835362e-01,8.496043159265932454e-01,9.912765435248113155e-01,1.654159593866730282e-01
1.493734335839598870e+01,2.841069599601867557e-01,7.864994225762449442e-01,1.021358468976079292e+00,1.723024471783454470e-01
1.503759398496240607e+01,2.955722591359914442e-01,7.276384741088411934e-01,1.044840031628315069e+00,1.799583390563898044e-01
1.513784461152882166e+01,3.089003905730093869e-01,6.732335450824096235e-01,1.061693180531687153e+00,1.883346860453792571e-01
