time,R_energy_linear
2.185463659147869464e+01,-1.308011686332256041e+01
2.195488721804511201e+01,-9.370033700945986865e+00
2.205513784461152937e+01,-6.398163848896957440e+00
2.215538847117794319e+01,-4.211688413528050567e+00
2.225563909774436055e+01,-2.749499764173719107e+00
2.235588972431077437e+01,-1.896009954529346508e+00
2.245614035087719174e+01,-1.520081732136191466e+00
2.255639097744360910e+01,-1.496667477260757773e+00
2.265664160401002292e+01,-1.715285213897628891e+00
2.275689223057644028e+01,-2.081094310004610648e+00
2.285714285714285410e+01,-2.513390340400690093e+00
2.295739348370927146e+01,-2.944496381510627092e+00
2.305764411027568883e+01,-3.320166457492330192e+00
2.315789473684210265e+01,-3.601137499238244555e+00
2.325814536340852001e+01,-3.764606120436005288e+00
2.335839598997493738e+01,-3.804300034175305711e+00
2.345864661654135119e+01,-3.728397082602699086e+00
2.355889724310776856e+01,-3.555485094119291478e+00
2.365914786967418593e+01,-3.309565920290742369e+00
2.375939849624059974e+01,-3.015400532653294885e+00
2.385964912280701711e+01,-2.695193987263762914e+00
2.395989974937343092e+01,-2.366973114598412309e+00
2.406015037593984829e+01,-2.044386731413756930e+00
2.416040100250626566e+01,-1.737324682686118615e+00
2.426065162907267947e+01,-1.452758264061941418e+00
2.436090225563909684e+01,-1.195426260569627086e+00
2.446115288220551065e+01,-9.682526475167489988e-01
2.456140350877192802e+01,-7.725626759050280290e-01
2.466165413533834538e+01,-6.082253157096645380e-01
2.476190476190475920e+01,-4.738263157570773432e-01
2.486215538847117656e+01,-3.669150133586370766e-01
2.496240601503759393e+01,-2.843135792511816695e-01
2.506265664160400775e+01,-2.224477882808728046e-01
2.516290726817042511e+01,-1.776540203294045828e-01
2.526315789473684248e+01,-1.464289931796352584e-01
2.536340852130325629e+01,-1.256061847087107108e-01
2.546365914786967366e+01,-1.124587318368776567e-01
2.556390977443608747e+01,-1.047392258925571168e-01
2.566416040100250484e+01,-1.006718965070386301e-01
2.576441102756892221e+01,-9.891337322603557802e-02
2.586466165413533602e+01,-9.849621315043241565e-02
2.596491228070175339e+01,-9.876617632363877963e-02
2.606516290726816720e+01,-9.932085983906971394e-02
2.616541353383458457e+01,-9.995436043426247918e-02
2.626566416040100194e+01,-1.006103640626082318e-01
2.636591478696741575e+01,-1.013444846719838144e-01
2.646616541353383312e+01,-1.022956983291223032e-01
2.656641604010025048e+01,-1.036662161903271900e-01
2.666666666666666430e+01,-1.057089986795271830e-01
2.676691729323308166e+01,-1.087222183282653687e-01
2.686716791979949903e+01,-1.130502647732820054e-01
2.696741854636591285e+01,-1.190913461210600655e-01
2.706766917293233021e+01,-1.273123507667096588e-01
2.716791979949874403e+01,-1.382724544794771693e-01
2.726817042606516139e+01,-1.526580413272785597e-01
2.736842105263157876e+01,-1.713329724569869483e-01
2.746867167919799257e+01,-1.954102211639594244e-01
2.756892230576440994e+01,-2.263535598177097985e-01
2.766917293233082376e+01,-2.661215034367213628e-01
2.776942355889724112e+01,-3.173701855595977839e-01
2.786967418546365849e+01,-3.837371536583031872e-01
