time,potential_global
1.075376884422110635e+01,6.241594325844942404e+01
1.085427135678392041e+01,6.795342123937309964e+01
1.095477386934673447e+01,7.498480851648176326e+01
1.105527638190954853e+01,8.361632007064461902e+01
1.115577889447236259e+01,9.331655331008153098e+01
1.125628140703517666e+01,1.027225487299031670e+02
1.135678391959799072e+01,1.107921130955006674e+02
1.145728643216080478e+01,1.179934431737466980e+02
1.155778894472361884e+01,1.249960361242001596e+02
1.165829145728643290e+01,1.311141222413376681e+02
1.175879396984924696e+01,1.348669874444025822e+02
1.185929648241206102e+01,1.354100290729571725e+02
1.195979899497487509e+01,1.330365783699997166e+02
1.206030150753768915e+01,1.286247502041217103e+02
1.216080402010050321e+01,1.230106439583106521e+02
1.226130653266331727e+01,1.167713750906573438e+02
1.236180904522613133e+01,1.102692942272710894e+02
1.246231155778894539e+01,1.037431056496714916e+02
1.256281407035175945e+01,9.736457377033157456e+01
1.266331658291457352e+01,9.126083227349830906e+01
1.276381909547738758e+01,8.552100631702346334e+01
1.286432160804020164e+01,8.020003452084694118e+01
1.296482412060301570e+01,7.532410714159672693e+01
1.306532663316582976e+01,7.089753510324588603e+01
1.316582914572864382e+01,6.690968203001739312e+01
1.326633165829145788e+01,6.334092262744672297e+01
1.336683417085427195e+01,6.016722535598862720e+01
1.346733668341708601e+01,5.736339711620447446e+01
1.356783919597990007e+01,5.490523142475881002e+01
1.366834170854271413e+01,5.277084756137315935e+01
1.376884422110552819e+01,5.094147358662569047e+01
1.386934673366834225e+01,4.940187772119431742e+01
1.396984924623115631e+01,4.814059622289754259e+01
1.407035175879397038e+01,4.715006814203967878e+01
1.417085427135678444e+01,4.642676085370409567e+01
1.427135678391959850e+01,4.597135881260007295e+01
1.437185929648241256e+01,4.578909001629573083e+01
1.447236180904522662e+01,4.589027972008697986e+01
1.457286432160804068e+01,4.629125678337948813e+01
1.467336683417085474e+01,4.701579679424106928e+01
1.477386934673366881e+01,4.809738568290194394e+01
1.487437185929648287e+01,4.958274451079365974e+01
1.497487437185929693e+01,5.153729741760045613e+01
1.507537688442211099e+01,5.405355437329247792e+01
1.517587939698492505e+01,5.726346456783903704e+01
1.527638190954773911e+01,6.135446060014250236e+01
1.537688442211055317e+01,6.658181336201920431e+01
1.547738693467336724e+01,7.324480689537675460e+01
1.557788944723618130e+01,8.153434369062733822e+01
1.567839195979899536e+01,9.113146073713680551e+01
1.577889447236180942e+01,1.008394889090295692e+02
1.587939698492462348e+01,1.093592766539185845e+02
1.597989949748743754e+01,1.167856275237612067e+02
1.608040201005025338e+01,1.239086424831146616e+02
1.618090452261306567e+01,1.303613937704984949e+02
1.628140703517588150e+01,1.347050204663233046e+02
1.638190954773869379e+01,1.358793380780127507e+02
1.648241206030150963e+01,1.339883212862317237e+02
1.658291457286432191e+01,1.298752352855687491e+02
1.668341708542713775e+01,1.244265349065455126e+02
1.678391959798995003e+01,1.182718737971354557e+02
1.688442211055276587e+01,1.118026807328139682e+02
1.698492462311557816e+01,1.052698180963496952e+02
1.708542713567839400e+01,9.885129450878955026e+01
1.718592964824120628e+01,9.268044546310417786e+01
1.728643216080402212e+01,8.685370041407860242e+01
1.738693467336683440e+01,8.143346998735309228e+01
1.748743718592965024e+01,7.645247162998693113e+01
1.758793969849246253e+01,7.192000968470547662e+01
1.768844221105527836e+01,6.782883237427415679e+01
1.778894472361809065e+01,6.416131620052443907e+01
1.788944723618090649e+01,6.089437567735224377e+01
1.798994974874371877e+01,5.800302195841936737e+01
1.809045226130653461e+01,5.546276405809139476e+01
1.819095477386934689e+01,5.325113296203389268e+01
1.829145728643216273e+01,5.134858960776605841e+01
1.839195979899497502e+01,4.973903433948930086e+01
1.849246231155779085e+01,4.841007830372895171e+01
1.859296482412060314e+01,4.735319589082983782e+01
1.869346733668341898e+01,4.656384753845649982e+01
1.879396984924623126e+01,4.604164716484338982e+01
1.889447236180904710e+01,4.579064717341933033e+01
1.899497487437185939e+01,4.581982503861501499e+01
1.909547738693467522e+01,4.614388622760662173e+01
1.919597989949748751e+01,4.678454921591077920e+01
1.929648241206030335e+01,4.777256673480480487e+01
1.939698492462311563e+01,4.915087659903089445e+01
1.949748743718593147e+01,5.097949542219905084e+01
1.959798994974874375e+01,5.334305390221864229e+01
1.969849246231155959e+01,5.636206348729006521e+01
1.979899497487437188e+01,6.020825169833900503e+01
1.989949748743718771e+01,6.511939147554690521e+01
2.000000000000000000e+01,7.139024345186386711e+01
