time,potential
9.875968992248061795e+00,7.473196475742690836e+02
9.976744186046511587e+00,7.474298531384124544e+02
1.007751937984496138e+01,7.471543522705371743e+02
1.017829457364341117e+01,7.465294855787506094e+02
1.027906976744186096e+01,7.456575867315798405e+02
1.037984496124031075e+01,7.446817945194060258e+02
1.048062015503875877e+01,7.437012531638397377e+02
1.058139534883720856e+01,7.427002925294556235e+02
1.068217054263565835e+01,7.415658875879032621e+02
1.078294573643410814e+01,7.401986787640241801e+02
1.088372093023255793e+01,7.386368534737193841e+02
1.098449612403100772e+01,7.370873601984002335e+02
1.108527131782945752e+01,7.358334817795200706e+02
1.118604651162790731e+01,7.350958439199506529e+02
1.128682170542635710e+01,7.349545307798709928e+02
1.138759689922480689e+01,7.353725523867185530e+02
1.148837209302325491e+01,7.362716755843960073e+02
1.158914728682170470e+01,7.375818379535933218e+02
1.168992248062015449e+01,7.392285978661871013e+02
1.179069767441860428e+01,7.410896573183812279e+02
1.189147286821705407e+01,7.429790486215248393e+02
1.199224806201550386e+01,7.446889317502416361e+02
1.209302325581395365e+01,7.460610985182162267e+02
1.219379844961240345e+01,7.470278278954987172e+02
1.229457364341085324e+01,7.475909442635988853e+02
1.239534883720930303e+01,7.477705872244919192e+02
1.249612403100775104e+01,7.475815034907943755e+02
1.259689922480620083e+01,7.470567238130632859e+02
1.269767441860465063e+01,7.462795314040179164e+02
1.279844961240310042e+01,7.453705741819219384e+02
1.289922480620155021e+01,7.444242184034098955e+02
1.300000000000000000e+01,7.434468702981920387e+02
