time,connectedness
5.929648241206030512e+00,1.736421986704348441e+00
6.030150753768844574e+00,1.974387857810559588e+00
6.130653266331658635e+00,2.239478824611690122e+00
6.231155778894472697e+00,2.536267804134211268e+00
6.331658291457286758e+00,2.873702359173416099e+00
6.432160804020100819e+00,3.270080230423280110e+00
6.532663316582914881e+00,3.764089569164059235e+00
6.633165829145728942e+00,4.439517709277583712e+00
6.733668341708543004e+00,5.476188748260623740e+00
6.834170854271357065e+00,7.216650270451588689e+00
6.934673366834171127e+00,1.003250868208186830e+01
7.035175879396985188e+00,1.328350922485861929e+01
7.135678391959799249e+00,1.429585836327613890e+01
7.236180904522613311e+00,1.202402100455637246e+01
7.336683417085427372e+00,9.028278340839253957e+00
7.437185929648241434e+00,6.975555243261721827e+00
7.537688442211055495e+00,5.803127285269640723e+00
7.638190954773869557e+00,5.110580450121472218e+00
7.738693467336683618e+00,4.645749688842641945e+00
7.839195979899497679e+00,4.289171708538859207e+00
7.939698492462311741e+00,3.987921374130651397e+00
8.040201005025126690e+00,3.718430045506221138e+00
8.140703517587940752e+00,3.469870265919609231e+00
8.241206030150754813e+00,3.237065583594924689e+00
8.341708542713568875e+00,3.017430436346541622e+00
8.442211055276382936e+00,2.809606177168593177e+00
8.542713567839196998e+00,2.612828870403249404e+00
8.643216080402011059e+00,2.426624552491733144e+00
8.743718592964825120e+00,2.250656945607136361e+00
8.844221105527639182e+00,2.084649207745052024e+00
8.944723618090453243e+00,1.928343128129941020e+00
9.045226130653267305e+00,1.781478059880661657e+00
9.145728643216081366e+00,1.643780669157303365e+00
9.246231155778895427e+00,1.514960830730240460e+00
9.346733668341709489e+00,1.394711118952437046e+00
9.447236180904523550e+00,1.282708440739966482e+00
9.547738693467337612e+00,1.178616943196039824e+00
9.648241206030151673e+00,1.082091656084527731e+00
9.748743718592965735e+00,9.927825216468311176e-01
9.849246231155779796e+00,9.103385845942320032e-01
9.949748743718593857e+00,8.344121954055105927e-01
1.005025125628140792e+01,7.646631376646078060e-01
1.015075376884422198e+01,7.007626351991682601e-01
1.025125628140703604e+01,6.423972306916008179e-01
1.035175879396985010e+01,5.892725575036116270e-01
1.045226130653266416e+01,5.411170529399086382e-01
1.055276381909547823e+01,4.976856834646198879e-01
1.065326633165829229e+01,4.587637721041302186e-01
1.075376884422110635e+01,4.241710349785620671e-01
1.085427135678392041e+01,3.937659472253124404e-01
1.095477386934673447e+01,3.674505680879910918e-01
1.105527638190954853e+01,3.451759587026469456e-01
1.115577889447236259e+01,3.269483219074208469e-01
1.125628140703517666e+01,3.128359773753364159e-01
