time,R_spec
1.155778894472361884e+01,2.347660279340844838e-03
1.165829145728643290e+01,2.153494387239753872e-03
1.175879396984924696e+01,1.983405081036980228e-03
1.185929648241206102e+01,1.836115409165267566e-03
1.195979899497487509e+01,1.710708477464325692e-03
1.206030150753768915e+01,1.606771269037777193e-03
1.216080402010050321e+01,1.524610019582600326e-03
1.226130653266331727e+01,1.465613210339740142e-03
1.236180904522613133e+01,1.432919986388603989e-03
1.246231155778894539e+01,1.432757139094509996e-03
1.256281407035175945e+01,1.477383971244870201e-03
1.266331658291457352e+01,1.592460903895563185e-03
1.276381909547738758e+01,1.839203745146602165e-03
1.286432160804020164e+01,2.403802235541099667e-03
1.296482412060301570e+01,4.192202439398619827e-03
1.306532663316582976e+01,1.187112189241429534e-02
1.316582914572864382e+01,7.760100634591540585e-03
1.326633165829145788e+01,1.549205078913021847e-03
1.336683417085427195e+01,7.580548128660709794e-04
1.346733668341708601e+01,4.529818675632556971e-04
1.356783919597990007e+01,3.049672073585922745e-04
1.366834170854271413e+01,2.265511905800966731e-04
1.376884422110552819e+01,1.853958352848809042e-04
1.386934673366834225e+01,1.687104307190009412e-04
1.396984924623115631e+01,1.742125109334905896e-04
1.407035175879397038e+01,2.117142106129732144e-04
1.417085427135678444e+01,3.234344592182759751e-04
1.427135678391959850e+01,6.935982425879248141e-04
1.437185929648241256e+01,2.374496495692832946e-03
1.447236180904522662e+01,5.990530826283074067e-03
1.457286432160804068e+01,1.077028418998346448e-02
1.467336683417085474e+01,5.164973689791791181e-03
1.477386934673366881e+01,3.865047270692042493e-03
1.487437185929648287e+01,3.205995561109569944e-03
1.497487437185929693e+01,2.785767559794943230e-03
1.507537688442211099e+01,2.522424284072299645e-03
1.517587939698492505e+01,2.319834619638924591e-03
1.527638190954773911e+01,2.169559037943422867e-03
1.537688442211055317e+01,2.088486578476948709e-03
1.547738693467336724e+01,2.062976143275168425e-03
1.557788944723618130e+01,2.087877796069064103e-03
1.567839195979899536e+01,2.165813020918254915e-03
1.577889447236180942e+01,2.177800163435819700e-03
1.587939698492462348e+01,2.106802724782562159e-03
1.597989949748743754e+01,2.104005924912789524e-03
1.608040201005025338e+01,2.162615167311240059e-03
1.618090452261306567e+01,2.281563636454480605e-03
1.628140703517588150e+01,2.464500657176382434e-03
1.638190954773869379e+01,2.719511343324973896e-03
1.648241206030150963e+01,3.059373982685326555e-03
1.658291457286432191e+01,3.502283692412948291e-03
1.668341708542713775e+01,4.073050423551172368e-03
1.678391959798995003e+01,3.864177838074684193e-03
1.688442211055276587e+01,3.522044436279762967e-03
1.698492462311557816e+01,3.249740370462455511e-03
1.708542713567839400e+01,2.873536810734410914e-03
1.718592964824120628e+01,2.469051900445499732e-03
1.728643216080402212e+01,2.153011945265686719e-03
1.738693467336683440e+01,1.895953786579459037e-03
1.748743718592965024e+01,1.680267875710426961e-03
1.758793969849246253e+01,1.495178977662146337e-03
1.768844221105527836e+01,1.333931366791486078e-03
1.778894472361809065e+01,1.192134328322934887e-03
1.788944723618090649e+01,1.066778839206806041e-03
1.798994974874371877e+01,9.556621116866164702e-04
1.809045226130653461e+01,8.570605666629651240e-04
1.819095477386934689e+01,7.695499952995597977e-04
1.829145728643216273e+01,6.919093826884566535e-04
1.839195979899497502e+01,6.230701525019958229e-04
1.849246231155779085e+01,5.620889255346209245e-04
1.859296482412060314e+01,5.081319315403122179e-04
1.869346733668341898e+01,4.604650308938650115e-04
1.879396984924623126e+01,4.184465509227091977e-04
1.889447236180904710e+01,3.815218868208973243e-04
1.899497487437185939e+01,3.492197785587875945e-04
1.909547738693467522e+01,3.211507733473987873e-04
1.919597989949748751e+01,2.970089504923675112e-04
1.929648241206030335e+01,2.765787810175454305e-04
1.939698492462311563e+01,2.597504428445155593e-04
1.949748743718593147e+01,2.465498076277349124e-04
1.959798994974874375e+01,2.371955036178379113e-04
1.969849246231155959e+01,2.322096687673106394e-04
1.979899497487437188e+01,2.326446630353256760e-04
1.989949748743718771e+01,2.405882382985707034e-04
2.000000000000000000e+01,2.604372373867148592e-04
