time,linear_connectedness
9.547738693467337612e+00,6.966366874967227396e+00
9.648241206030151673e+00,7.105294597275111812e+00
9.748743718592965735e+00,7.233708231421005053e+00
9.849246231155779796e+00,7.351752608897489161e+00
9.949748743718593857e+00,7.459532379524894452e+00
1.005025125628140792e+01,7.557089126969700921e+00
1.015075376884422198e+01,7.644388231071343576e+00
1.025125628140703604e+01,7.721309198905818683e+00
1.035175879396985010e+01,7.787636927266692766e+00
1.045226130653266416e+01,7.843052776956799477e+00
1.055276381909547823e+01,7.887124981696955750e+00
1.065326633165829229e+01,7.919298185537871682e+00
1.075376884422110635e+01,7.938882062781046578e+00
1.085427135678392041e+01,7.945039026734160181e+00
1.095477386934673447e+01,7.936771069586425753e+00
1.105527638190954853e+01,7.912905735000741458e+00
1.115577889447236259e+01,7.872081145185054751e+00
1.125628140703517666e+01,7.812729836829875651e+00
1.135678391959799072e+01,7.733060883049390100e+00
1.145728643216080478e+01,7.631039359863240890e+00
1.155778894472361884e+01,7.504361609306346104e+00
1.165829145728643290e+01,7.350423950158472053e+00
1.175879396984924696e+01,7.166281459522935826e+00
1.185929648241206102e+01,6.948592259543255878e+00
1.195979899497487509e+01,6.693541485183066797e+00
1.206030150753768915e+01,6.396737991694758207e+00
1.216080402010050321e+01,6.053076302818082510e+00
1.226130653266331727e+01,5.656557054121247319e+00
1.236180904522613133e+01,5.200062993075832196e+00
1.246231155778894539e+01,4.675099305019998930e+00
1.256281407035175945e+01,4.071542916586674998e+00
1.266331658291457352e+01,3.377575539936964688e+00
1.276381909547738758e+01,2.580624297281053803e+00
1.286432160804020164e+01,1.676586627002375707e+00
1.296482412060301570e+01,9.647645768076226203e-01
1.306532663316582976e+01,1.010048303968993144e+00
1.316582914572864382e+01,1.891519605656454717e+00
1.326633165829145788e+01,3.562010129562651617e+00
1.336683417085427195e+01,5.529463980064079465e+00
1.346733668341708601e+01,7.853972455106319472e+00
1.356783919597990007e+01,1.059864126779216598e+01
1.366834170854271413e+01,1.381951038967337198e+01
1.376884422110552819e+01,1.754386917176506699e+01
1.386934673366834225e+01,2.172120727208137936e+01
1.396984924623115631e+01,2.612295834367102287e+01
1.407035175879397038e+01,3.022728291423499769e+01
1.417085427135678444e+01,3.276630522607153040e+01
1.427135678391959850e+01,2.869022493204762725e+01
1.437185929648241256e+01,1.911635705937078455e+01
1.447236180904522662e+01,8.457148210100399410e+00
1.457286432160804068e+01,3.849824539416815128e+00
1.467336683417085474e+01,5.819287539505378248e+00
1.477386934673366881e+01,7.612360249262700052e+00
1.487437185929648287e+01,8.655279476744476952e+00
1.497487437185929693e+01,9.171717934587022114e+00
1.507537688442211099e+01,9.375001436201067406e+00
1.517587939698492505e+01,9.397537144880432791e+00
1.527638190954773911e+01,9.314239066502302933e+00
1.537688442211055317e+01,9.166691376118007994e+00
1.547738693467336724e+01,8.978136050025351977e+00
1.557788944723618130e+01,8.761765000395165259e+00
1.567839195979899536e+01,8.525172858431441014e+00
1.577889447236180942e+01,8.272749403203372154e+00
1.587939698492462348e+01,8.006984834418407360e+00
1.597989949748743754e+01,7.729209032980263849e+00
1.608040201005025338e+01,7.440078269562171442e+00
1.618090452261306567e+01,7.140185333772969933e+00
1.628140703517588150e+01,6.832983702254782798e+00
1.638190954773869379e+01,6.712400663520376121e+00
1.648241206030150963e+01,6.853665588101586437e+00
1.658291457286432191e+01,6.993777764090364002e+00
1.668341708542713775e+01,7.126541369879684673e+00
1.678391959798995003e+01,7.251054195280806525e+00
1.688442211055276587e+01,7.367178261603691602e+00
1.698492462311557816e+01,7.474954152880850522e+00
1.708542713567839400e+01,7.574447909352495678e+00
1.718592964824120628e+01,7.665696937618133866e+00
1.728643216080402212e+01,7.748686393637946423e+00
1.738693467336683440e+01,7.823336353558755007e+00
1.748743718592965024e+01,7.889492833643448222e+00
1.758793969849246253e+01,7.946919909550965500e+00
1.768844221105527836e+01,7.995291724582143544e+00
1.778894472361809065e+01,8.034183846482035207e+00
1.788944723618090649e+01,8.063063730453670530e+00
1.798994974874371877e+01,8.081280212322628387e+00
1.809045226130653461e+01,8.088052027649569098e+00
1.819095477386934689e+01,8.082455403374616765e+00
1.829145728643216273e+01,8.063410769011989387e+00
1.839195979899497502e+01,8.029668605352568989e+00
1.849246231155779085e+01,7.979794358206556026e+00
1.859296482412060314e+01,7.912152175187365799e+00
1.869346733668341898e+01,7.824886952171038246e+00
1.879396984924623126e+01,7.715903741679911221e+00
1.889447236180904710e+01,7.582842979761536206e+00
1.899497487437185939e+01,7.423049166176956426e+00
1.909547738693467522e+01,7.233529603903305016e+00
1.919597989949748751e+01,7.010898604801450773e+00
1.929648241206030335e+01,6.751301293077248467e+00
1.939698492462311563e+01,6.450310039698369025e+00
1.949748743718593147e+01,6.102786001486459000e+00
1.959798994974874375e+01,5.702699079751619493e+00
1.969849246231155959e+01,5.242903603664098355e+00
1.979899497487437188e+01,4.714879307122229690e+00
1.989949748743718771e+01,4.108484871260815297e+00
2.000000000000000000e+01,3.411909040585304531e+00
