time,potential
5.427135678391960205e+00,7.124762809945524467e+00
5.527638190954774267e+00,7.763826531794100205e+00
5.628140703517588328e+00,8.455980582240441024e+00
5.728643216080402389e+00,9.203506387977846259e+00
5.829145728643216451e+00,1.000915622910481595e+01
5.929648241206030512e+00,1.087676696379541674e+01
6.030150753768844574e+00,1.181220664245670271e+01
6.130653266331658635e+00,1.282482729670204336e+01
6.231155778894472697e+00,1.392969631688861298e+01
6.331658291457286758e+00,1.515098387932750690e+01
6.432160804020100819e+00,1.652683130372768616e+01
6.532663316582914881e+00,1.811516147292089229e+01
6.633165829145728942e+00,1.999604605491941811e+01
6.733668341708543004e+00,2.225342265134264963e+01
6.834170854271357065e+00,2.488612420276422910e+01
6.934673366834171127e+00,2.754944635106724959e+01
7.035175879396985188e+00,2.912468425354587609e+01
7.135678391959799249e+00,2.792856282420981273e+01
7.236180904522613311e+00,2.361700280189317169e+01
7.336683417085427372e+00,1.792219302349867860e+01
7.437185929648241434e+00,1.269134656078501422e+01
7.537688442211055495e+00,8.711782444507456091e+00
7.638190954773869557e+00,5.964656913799151639e+00
7.738693467336683618e+00,4.147609386297575362e+00
7.839195979899497679e+00,2.959067235180186550e+00
7.939698492462311741e+00,2.176928719935384837e+00
8.040201005025126690e+00,1.654652619483681697e+00
8.140703517587940752e+00,1.299531222555337262e+00
8.241206030150754813e+00,1.053572477806761887e+00
8.341708542713568875e+00,8.803572965606085710e-01
8.442211055276382936e+00,7.567487882140739863e-01
8.542713567839196998e+00,6.678238386998017750e-01
8.643216080402011059e+00,6.038013342031676167e-01
8.743718592964825120e+00,5.581703873298352603e-01
8.844221105527639182e+00,5.265386367715555460e-01
8.944723618090453243e+00,5.059132273501437682e-01
9.045226130653267305e+00,4.942451457841525730e-01
9.145728643216081366e+00,4.901356494244543116e-01
9.246231155778895427e+00,4.926440856855943129e-01
9.346733668341709489e+00,5.011599430086628448e-01
9.447236180904523550e+00,5.153162415531871154e-01
9.547738693467337612e+00,5.349298228821763868e-01
9.648241206030151673e+00,5.599593018088300234e-01
9.748743718592965735e+00,5.904746480790472596e-01
9.849246231155779796e+00,6.266344612381655743e-01
9.949748743718593857e+00,6.686683037184847356e-01
1.005025125628140792e+01,7.168623317411528806e-01
1.015075376884422198e+01,7.715471900130879135e-01
1.025125628140703604e+01,8.330875978408505134e-01
1.035175879396985010e+01,9.018735347475700381e-01
1.045226130653266416e+01,9.783133883170551659e-01
1.055276381909547823e+01,1.062829859468941818e+00
1.065326633165829229e+01,1.155859846472476082e+00
1.075376884422110635e+01,1.257859865239612684e+00
1.085427135678392041e+01,1.369318717948325492e+00
1.095477386934673447e+01,1.490778959781594804e+00
1.105527638190954853e+01,1.622868087982002105e+00
1.115577889447236259e+01,1.766339205789779543e+00
1.125628140703517666e+01,1.922119234184509029e+00
1.135678391959799072e+01,2.091360789085883187e+00
1.145728643216080478e+01,2.275492038022707497e+00
1.155778894472361884e+01,2.476257716117114427e+00
1.165829145728643290e+01,2.695744440678262244e+00
1.175879396984924696e+01,2.936384652725616551e+00
1.185929648241206102e+01,3.200935704967877271e+00
1.195979899497487509e+01,3.492433324338661382e+00
1.206030150753768915e+01,3.814121392713969882e+00
1.216080402010050321e+01,4.169362398388448909e+00
1.226130653266331727e+01,4.561534984554910466e+00
1.236180904522613133e+01,4.993926945556800945e+00
1.246231155778894539e+01,5.469634043553134539e+00
1.256281407035175945e+01,5.991477310804162570e+00
1.266331658291457352e+01,6.561954136999305298e+00
1.276381909547738758e+01,7.183241499599573032e+00
1.286432160804020164e+01,7.857273535309158063e+00
1.296482412060301570e+01,8.585921244861614454e+00
1.306532663316582976e+01,9.371312045525115764e+00
1.316582914572864382e+01,1.021634357458225573e+01
1.326633165829145788e+01,1.112547919901657423e+01
1.336683417085427195e+01,1.210596186300152510e+01
1.346733668341708601e+01,1.316966158451387869e+01
1.356783919597990007e+01,1.433584104199975329e+01
1.366834170854271413e+01,1.563504846666248937e+01
1.376884422110552819e+01,1.711355592321179131e+01
1.386934673366834225e+01,1.883442736724301980e+01
1.396984924623115631e+01,2.086054693142177641e+01
1.407035175879397038e+01,2.317887451820478262e+01
1.417085427135678444e+01,2.549249680316758671e+01
1.427135678391959850e+01,2.688363119607663521e+01
1.437185929648241256e+01,2.591143829806621213e+01
1.447236180904522662e+01,2.210284608456370137e+01
1.457286432160804068e+01,1.688063259020818307e+01
1.467336683417085474e+01,1.198042589424458626e+01
1.477386934673366881e+01,8.212069641325564717e+00
1.487437185929648287e+01,5.600006416810262344e+00
1.497487437185929693e+01,3.872113566413721841e+00
1.507537688442211099e+01,2.744441966786316911e+00
1.517587939698492505e+01,2.005012889230039619e+00
1.527638190954773911e+01,1.513322398368146304e+00
1.537688442211055317e+01,1.180434884440632715e+00
1.547738693467336724e+01,9.508089356050506424e-01
1.557788944723618130e+01,7.896636183879548465e-01
1.567839195979899536e+01,6.749785777393180197e-01
1.577889447236180942e+01,5.926038612165535069e-01
1.587939698492462348e+01,5.332988952582803366e-01
1.597989949748743754e+01,4.909336167825369412e-01
1.608040201005025338e+01,4.613848814614796012e-01
1.618090452261306567e+01,4.418499313695667396e-01
1.628140703517588150e+01,4.304127512195936589e-01
1.638190954773869379e+01,4.257658414832684590e-01
1.648241206030150963e+01,4.270287394153703397e-01
1.658291457286432191e+01,4.336276927869566755e-01
1.668341708542713775e+01,4.452146209530079002e-01
1.678391959798995003e+01,4.616114911942398868e-01
1.688442211055276587e+01,4.827715061410820518e-01
1.698492462311557816e+01,5.087512477115374576e-01
1.708542713567839400e+01,5.396901119218189269e-01
1.718592964824120628e+01,5.757945265790064271e-01
1.728643216080402212e+01,6.173253208018807392e-01
1.738693467336683440e+01,6.645871462149474107e-01
1.748743718592965024e+01,7.179194187957620432e-01
1.758793969849246253e+01,7.776885638020536451e-01
1.768844221105527836e+01,8.442817736155081576e-01
1.778894472361809065e+01,9.181028693137273100e-01
1.788944723618090649e+01,9.995712396575092695e-01
1.798994974874371877e+01,1.089125175197013906e+00
1.809045226130653461e+01,1.187231134529015186e+00
1.819095477386934689e+01,1.294400473188809242e+00
1.829145728643216273e+01,1.411214799731400182e+00
1.839195979899497502e+01,1.538360292354673309e+00
1.849246231155779085e+01,1.676669992389985930e+00
1.859296482412060314e+01,1.827171415345756333e+00
1.869346733668341898e+01,1.991135091690288572e+00
1.879396984924623126e+01,2.170118302362847640e+00
1.889447236180904710e+01,2.365997732699414158e+00
1.899497487437185939e+01,2.580985271076865484e+00
1.909547738693467522e+01,2.817622659041004063e+00
1.919597989949748751e+01,3.078752814244902769e+00
1.929648241206030335e+01,3.367467942912465872e+00
1.939698492462311563e+01,3.687036684577799761e+00
1.949748743718593147e+01,4.040814375913399203e+00
1.959798994974874375e+01,4.432142202158170008e+00
1.969849246231155959e+01,4.864242759784186632e+00
1.979899497487437188e+01,5.340121590231957427e+00
1.989949748743718771e+01,5.862486649265912675e+00
2.000000000000000000e+01,6.433700068017111029e+00
