time,x1,x2,x3,x4,x5,x6,x7,x8,x9
7.135678391959799249e+00,1.879298628492350076e+00,1.753554363714789233e+00,2.684427285178072164e+00,4.450594599655549821e+00,3.676854284382286231e+00,3.989302728045166724e+00,1.940788814692237851e+00,4.625179295839554783e+00,1.600350454997438165e-01
7.236180904522613311e+00,1.433544337069539765e+00,2.028710441078678706e+00,3.531758634642606420e+00,4.654486974066347038e+00,3.354807205213316657e+00,3.426230842908518426e+00,2.119495392674349610e+00,4.450966172346650929e+00,1.498707609971231258e-01
7.336683417085427372e+00,1.177731003845424729e+00,2.660324137791859389e+00,4.407595224739734974e+00,4.278685205409695769e+00,2.956802275935423108e+00,3.124577825206411141e+00,2.345481554428025195e+00,4.048802772643431247e+00,1.467625854059238233e-01
7.437185929648241434e+00,1.106656933487861982e+00,3.790502114019293156e+00,4.751002129282823283e+00,3.558914190424274704e+00,2.708738383665213245e+00,3.009629017081283830e+00,2.527765504025525356e+00,3.546791728013729994e+00,1.503823337139756633e-01
7.537688442211055495e+00,1.253132666584089838e+00,5.320632576743989262e+00,4.164811719791931210e+00,2.949398649636362446e+00,2.644903668347851067e+00,2.983662976080926565e+00,2.607953657674389802e+00,3.075504085140464472e+00,1.521866477867047651e-01
7.638190954773869557e+00,1.716121072156223670e+00,6.603967425148637105e+00,3.008828628399271121e+00,2.684131994749070049e+00,2.695997062466677363e+00,2.965460726336218045e+00,2.586052836877776429e+00,2.739440253866131325e+00,1.431191664269587382e-01
7.738693467336683618e+00,2.608810437609334620e+00,6.833805895409104103e+00,1.986346759208715840e+00,2.757080503295273655e+00,2.763617272450345830e+00,2.911851262079081515e+00,2.513776546188489558e+00,2.624711323759658210e+00,1.274959419147350392e-01
7.839195979899497679e+00,3.796608158297665181e+00,5.852153512665733359e+00,1.394090231721377249e+00,3.083783641745327486e+00,2.754885681957687904e+00,2.830135745459928742e+00,2.468947881794238075e+00,2.819395146358043558e+00,1.167929707287632957e-01
7.939698492462311741e+00,4.652356331247270660e+00,4.315840396600043150e+00,1.166231129309401204e+00,3.564391012173467210e+00,2.614662633873517716e+00,2.772093391924372430e+00,2.537633505068468409e+00,3.376791599803464106e+00,1.153055566245667490e-01
8.040201005025126690e+00,4.590960582388736277e+00,3.022917346888362555e+00,1.189262516267567404e+00,4.075090511930341997e+00,2.354888747142219518e+00,2.816429666911153262e+00,2.799951614449202708e+00,4.150499014022420496e+00,1.177240495773668461e-01
8.140703517587940752e+00,3.805536595228691699e+00,2.247625101147429305e+00,1.409988416065784955e+00,4.469312877265006811e+00,2.051658658582672157e+00,3.057935594315954297e+00,3.270134807461678950e+00,4.687807949932789597e+00,1.164126838826129023e-01
8.241206030150754813e+00,2.912538298376700752e+00,1.885447265194148958e+00,1.817930048133805210e+00,4.616054526712766837e+00,1.806037119841712002e+00,3.595050713472359494e+00,3.764667884133076292e+00,4.602274144135438227e+00,1.104256441090453872e-01
8.341708542713568875e+00,2.261534372164518913e+00,1.798679397971677307e+00,2.393803083161873069e+00,4.455250898335560095e+00,1.707379777211184058e+00,4.455304916481886757e+00,3.894757459087646367e+00,4.033290095585660318e+00,1.032225469237876697e-01
8.442211055276382936e+00,1.874555972191605191e+00,1.924573240531908480e+00,3.052460520669934230e+00,4.039333146160084098e+00,1.829360408738592181e+00,5.427977777500585077e+00,3.439176513232002907e+00,3.412562420975294053e+00,9.598211122178224031e-02
8.542713567839196998e+00,1.676528242945904523e+00,2.258402646811674686e+00,3.624690036873237986e+00,3.527878068932651434e+00,2.236283289412553721e+00,6.029690392364640772e+00,2.649071115415327249e+00,2.997456207244013626e+00,8.867756093873990775e-02
