time,potential
1.015075376884422198e+01,1.148596882507800672e+02
1.025125628140703604e+01,1.148575392761727301e+02
1.035175879396985010e+01,1.148568758888553418e+02
1.045226130653266416e+01,1.149254838096940148e+02
1.055276381909547823e+01,1.150082556864621210e+02
1.065326633165829229e+01,1.150141444365984142e+02
1.075376884422110635e+01,1.150650696146009722e+02
1.085427135678392041e+01,1.152693489526461690e+02
1.095477386934673447e+01,1.155280007504926800e+02
1.105527638190954853e+01,1.156490664976512335e+02
1.115577889447236259e+01,1.155928932708632999e+02
1.125628140703517666e+01,1.155025632964869970e+02
1.135678391959799072e+01,1.154724055364917064e+02
1.145728643216080478e+01,1.154643155118825604e+02
1.155778894472361884e+01,1.154192590009623132e+02
1.165829145728643290e+01,1.153728895036755659e+02
1.175879396984924696e+01,1.153953555813223204e+02
1.185929648241206102e+01,1.154158333529525180e+02
1.195979899497487509e+01,1.152860478919793223e+02
1.206030150753768915e+01,1.150067748437175652e+02
1.216080402010050321e+01,1.147904839053562966e+02
1.226130653266331727e+01,1.147775864941002055e+02
1.236180904522613133e+01,1.148289802986116968e+02
1.246231155778894539e+01,1.148218331422779386e+02
1.256281407035175945e+01,1.147834849145207556e+02
1.266331658291457352e+01,1.148384113532612645e+02
1.276381909547738758e+01,1.149020120469830033e+02
1.286432160804020164e+01,1.148721853378950186e+02
1.296482412060301570e+01,1.148836143675770529e+02
1.306532663316582976e+01,1.150516248384945612e+02
1.316582914572864382e+01,1.153317795375563719e+02
1.326633165829145788e+01,1.155023813502452015e+02
1.336683417085427195e+01,1.155058395436443988e+02
1.346733668341708601e+01,1.154776501809181042e+02
1.356783919597990007e+01,1.154843523549288875e+02
1.366834170854271413e+01,1.154939758136293477e+02
1.376884422110552819e+01,1.154813071975878813e+02
1.386934673366834225e+01,1.154909483701699884e+02
1.396984924623115631e+01,1.155633650983834997e+02
1.407035175879397038e+01,1.156136940344155875e+02
1.417085427135678444e+01,1.154896530430986701e+02
1.427135678391959850e+01,1.151978689691181614e+02
1.437185929648241256e+01,1.149469019984638152e+02
1.447236180904522662e+01,1.148693340389591526e+02
1.457286432160804068e+01,1.148899765255635117e+02
1.467336683417085474e+01,1.148477924533881236e+02
1.477386934673366881e+01,1.147716230904491539e+02
1.487437185929648287e+01,1.148040103792795179e+02
1.497487437185929693e+01,1.148295129120869973e+02
1.507537688442211099e+01,1.147711449411469289e+02
1.517587939698492505e+01,1.147050454588811164e+02
1.527638190954773911e+01,1.148124538102275665e+02
1.537688442211055317e+01,1.150913349551505576e+02
1.547738693467336724e+01,1.152898068727908623e+02
1.557788944723618130e+01,1.153495040121568138e+02
1.567839195979899536e+01,1.153681526686449814e+02
1.577889447236180942e+01,1.154101510666018839e+02
1.587939698492462348e+01,1.154483323011291702e+02
1.597989949748743754e+01,1.154678760945079716e+02
1.608040201005025338e+01,1.155307846466187698e+02
1.618090452261306567e+01,1.156648741477869038e+02
1.628140703517588150e+01,1.157633870742848217e+02
1.638190954773869379e+01,1.156796707626391338e+02
1.648241206030150963e+01,1.154239281553469567e+02
1.658291457286432191e+01,1.151660244931873933e+02
1.668341708542713775e+01,1.150518365314910056e+02
1.678391959798995003e+01,1.150341354678028267e+02
1.688442211055276587e+01,1.149550075624016472e+02
1.698492462311557816e+01,1.148680051905638351e+02
1.708542713567839400e+01,1.148618340885110456e+02
1.718592964824120628e+01,1.148574975140932395e+02
1.728643216080402212e+01,1.147513231783994172e+02
1.738693467336683440e+01,1.145829566349376591e+02
1.748743718592965024e+01,1.146168153578665851e+02
1.758793969849246253e+01,1.148469001674065453e+02
1.768844221105527836e+01,1.150575357009710729e+02
1.778894472361809065e+01,1.151432277340907433e+02
