time,linear_connectedness
2.349397590361445864e+01,1.687665329282681675e-02
2.359437751004016093e+01,2.096813779587178989e-02
2.369477911646586321e+01,2.033994820598114539e-03
2.379518072289156549e+01,1.737381249569103225e-02
2.389558232931726778e+01,5.195236618785491201e-02
2.399598393574297006e+01,7.721693245788126270e-02
2.409638554216867590e+01,8.337736323907002367e-02
2.419678714859437818e+01,6.591767309086249416e-02
2.429718875502008046e+01,2.844170066905010730e-02
2.439759036144578275e+01,3.797375389717489585e-05
2.449799196787148503e+01,1.106160813408532118e-01
2.459839357429718731e+01,1.093297840770407925e+00
2.469879518072289315e+01,5.366863963876035148e-01
2.479919678714859543e+01,3.919816992449027815e-01
2.489959839357429772e+01,4.071999701191197918e-01
2.500000000000000000e+01,5.944813480502321168e-01
