time,R_loc
1.084337349397590344e+01,-2.496966467369077236e+00
1.094377510040160573e+01,-2.533173834251556400e+00
1.104417670682730979e+01,-2.253128378315594205e+00
1.114457831325301207e+01,-1.479694562434019645e+00
1.124497991967871435e+01,-2.216449281888797640e-01
1.134538152610441841e+01,1.139726723664580499e+00
1.144578313253012070e+01,2.126981889283285909e+00
1.154618473895582298e+01,2.593087143898388014e+00
1.164658634538152526e+01,2.670906757984425450e+00
1.174698795180722932e+01,2.534595072933853110e+00
1.184738955823293161e+01,2.302485504923623694e+00
1.194779116465863389e+01,2.039292638311707151e+00
1.204819277108433795e+01,1.777079716047680114e+00
1.214859437751004023e+01,1.530564041340998216e+00
1.224899598393574252e+01,1.305661180284189538e+00
1.234939759036144658e+01,1.103899664428587002e+00
1.244979919678714886e+01,9.246638258270101218e-01
1.255020080321285114e+01,3.923569319456773341e-01
1.265060240963855342e+01,2.350947595128705103e-02
1.275100401606425748e+01,-2.593655022932428444e-01
1.285140562248995977e+01,-4.925049388423430319e-01
1.295180722891566205e+01,-6.888713475434640188e-01
1.305220883534136611e+01,-8.557300997855108449e-01
1.315261044176706839e+01,-9.980467015408343023e-01
1.325301204819277068e+01,-1.119568488133995121e+00
1.335341365461847296e+01,-1.223270448940124489e+00
1.345381526104417702e+01,-1.311573886697872116e+00
1.355421686746987930e+01,-1.386467575827897925e+00
1.365461847389558159e+01,-1.449579511637293372e+00
1.375502008032128565e+01,-1.502218188383760200e+00
1.385542168674698793e+01,-1.545389626028603303e+00
1.395582329317269021e+01,-1.579788353237939980e+00
1.405622489959839427e+01,-1.605751810360640519e+00
1.415662650602409656e+01,-1.623152252184427713e+00
1.425702811244979884e+01,-1.631165057238997740e+00
1.435742971887550112e+01,-1.627757554517499372e+00
1.445783132530120518e+01,-1.608435028067472405e+00
1.455823293172690747e+01,-1.562476781540989457e+00
1.465863453815260975e+01,-1.455771444330628217e+00
1.475903614457831381e+01,-1.111269344072907117e+00
1.485943775100401609e+01,-1.291485947851889193e+00
1.495983935742971838e+01,-1.498109533981661690e+00
1.506024096385542244e+01,-1.730363286100988773e+00
1.516064257028112472e+01,-1.982002491685009193e+00
1.526104417670682700e+01,-2.235475718093127284e+00
1.536144578313252929e+01,-2.450824016175801034e+00
1.546184738955823335e+01,-2.546944426917718829e+00
1.556224899598393563e+01,-2.380944844615484612e+00
1.566265060240963791e+01,-1.767097678850860332e+00
1.576305220883534197e+01,-6.300483885723904276e-01
1.586345381526104426e+01,7.568332058838223020e-01
1.596385542168674654e+01,1.889152780876202087e+00
1.606425702811245060e+01,2.503624837640883172e+00
1.616465863453815288e+01,2.677177003640451858e+00
1.626506024096385516e+01,2.589223276672214524e+00
1.636546184738955745e+01,2.376811611526363777e+00
1.646586345381525973e+01,2.118397485872947072e+00
1.656626506024096201e+01,1.853787128025530251e+00
1.666666666666666785e+01,1.601704188169961185e+00
1.676706827309237013e+01,1.370078993923051769e+00
1.686746987951807242e+01,1.161438321239938176e+00
1.696787148594377470e+01,9.756482919204277904e-01
1.706827309236947698e+01,5.399961727934323719e-01
1.716867469879517927e+01,1.209336009687840274e-01
1.726907630522088510e+01,-1.813797188371137903e-01
1.736947791164658739e+01,-4.274998921011103903e-01
1.746987951807228967e+01,-6.338788368864247680e-01
1.757028112449799195e+01,-8.089123578696169048e-01
1.767068273092369424e+01,-9.580860236688790721e-01
1.777108433734939652e+01,-1.085446067588008212e+00
1.787148594377509880e+01,-1.194167542192561271e+00
1.797188755020080464e+01,-1.286820523607786981e+00
1.807228915662650692e+01,-1.365513097360700367e+00
1.817269076305220921e+01,-1.431974964825224461e+00
1.827309236947791149e+01,-1.487606703909757133e+00
1.837349397590361377e+01,-1.533503851780970706e+00
1.847389558232931606e+01,-1.570456272558182320e+00
1.857429718875501834e+01,-1.598915225169462495e+00
1.867469879518072418e+01,-1.618908012439278732e+00
1.877510040160642646e+01,-1.629853081911184276e+00
1.887550200803212874e+01,-1.630159053358665844e+00
1.897590361445783103e+01,-1.616279266707157269e+00
1.907630522088353331e+01,-1.580075123850891883e+00
1.917670682730923559e+01,-1.498626136403347742e+00
1.927710843373493788e+01,-1.213578493184880980e+00
1.937751004016064371e+01,-1.235232921947826412e+00
1.947791164658634600e+01,-1.433938856876260326e+00
1.957831325301204828e+01,-1.658903629908614619e+00
1.967871485943775056e+01,-1.905950200664641159e+00
1.977911646586345285e+01,-2.161751821772028848e+00
1.987951807228915513e+01,-2.394596128496573328e+00
1.997991967871486096e+01,-2.537989085560354408e+00
2.008032128514056325e+01,-2.468657135601404207e+00
2.018072289156626553e+01,-2.005609406552366636e+00
2.028112449799196781e+01,-1.014299112256367152e+00
2.038152610441767010e+01,3.493009756994069348e-01
2.048192771084337238e+01,1.603008342954126197e+00
2.058232931726907466e+01,2.374732110288491072e+00
2.068273092369478050e+01,2.660765356488070665e+00
2.078313253012048278e+01,2.633277492947172505e+00
2.088353413654618507e+01,2.447328383947677821e+00
2.098393574297188735e+01,2.197087750621662394e+00
2.108433734939758963e+01,1.931666492316353345e+00
2.118473895582329192e+01,1.674682340913058454e+00
2.128514056224899420e+01,1.436540749411019391e+00
2.138554216867470004e+01,1.221000469592281368e+00
2.148594377510040232e+01,1.028528458624222708e+00
2.158634538152610460e+01,7.681888839070644126e-01
2.168674698795180689e+01,2.270613657196831614e-01
2.178714859437750917e+01,-9.859721969428170141e-02
2.188755020080321145e+01,-3.590317233615043513e-01
2.198795180722891729e+01,-5.761382582942138342e-01
2.208835341365461957e+01,-7.598222170263815300e-01
2.218875502008032186e+01,-9.162065180169092216e-01
2.228915662650602414e+01,-1.049683275254009729e+00
2.238955823293172642e+01,-1.163650088017514239e+00
2.248995983935742871e+01,-1.260838046976196836e+00
2.259036144578313099e+01,-1.343481770609827208e+00
2.269076305220883683e+01,-1.413416955950312470e+00
2.279116465863453911e+01,-1.472138385827936879e+00
2.289156626506024139e+01,-1.520831106017444867e+00
2.299196787148594368e+01,-1.560377532184936467e+00
2.309236947791164596e+01,-1.591335490294907284e+00
2.319277108433734824e+01,-1.613871693732862322e+00
2.329317269076305053e+01,-1.627614108796316739e+00
2.339357429718875636e+01,-1.631335095873808427e+00
2.349397590361445864e+01,-1.622228231492633732e+00
2.359437751004016093e+01,-1.594010584763628335e+00
2.369477911646586321e+01,-1.530446266232843522e+00
2.379518072289156549e+01,-1.363055989675830304e+00
2.389558232931726778e+01,-1.181294216057171553e+00
2.399598393574297006e+01,-1.372114811160063397e+00
2.409638554216867590e+01,-1.589452419570314134e+00
2.419678714859437818e+01,-1.830789361778606628e+00
2.429718875502008046e+01,-2.086229139219852868e+00
2.439759036144578275e+01,-2.330863776656144637e+00
2.449799196787148503e+01,-2.510730539029282227e+00
2.459839357429718731e+01,-2.521495906293580447e+00
2.469879518072289315e+01,-2.195402108773336636e+00
2.479919678714859543e+01,-1.362820706063417431e+00
2.489959839357429772e+01,-6.894005011304182862e-02
2.500000000000000000e+01,1.271317385587167781e+00
