time,x1,x2,x3,x4,x5,x6,x7,x8,x9
6.147286821705426618e+00,1.819498790098880381e+00,4.209463182527680480e+00,3.425007772889766766e+00,1.198301319642439022e+00,1.551740234369929894e+01,1.955919962867933748e+01,1.754078605907965382e+01,3.711149757624168100e+00,2.164528789199783088e+00
6.248062015503875521e+00,1.580181458216754820e+00,3.820786604959784061e+00,3.929572247445518141e+00,1.328987335385135138e+00,1.580023288995433717e+01,1.983673013908958538e+01,1.782074854296688216e+01,3.962911414617672712e+00,2.168879843200417934e+00
6.348837209302325313e+00,1.395884645021062909e+00,3.393940212977745396e+00,4.324231256857927974e+00,1.542672175202249418e+00,1.603098425210453826e+01,2.005995871435065325e+01,1.804734320301397332e+01,4.155789488641278950e+00,2.175295021566106879e+00
6.449612403100775104e+00,1.266682861199356136e+00,2.969570160181252305e+00,4.560577756221172230e+00,1.850369057802260908e+00,1.620407205744713508e+01,2.022536773267944810e+01,1.821614171374313429e+01,4.293321454653636238e+00,2.185959558665820257e+00
6.550387596899224896e+00,1.192569063549459907e+00,2.574126140656222361e+00,4.618674020779003797e+00,2.254782418165133251e+00,1.632589275368834336e+01,2.034067263598199204e+01,1.833429513218212037e+01,4.386617660066961299e+00,2.205061912843836680e+00
6.651162790697674687e+00,1.174883024446008672e+00,2.221612204219594933e+00,4.505400325590974475e+00,2.740281715001963825e+00,1.640797425537164855e+01,2.041784240660697591e+01,1.841359653992491019e+01,4.448022013426666810e+00,2.240056557065625675e+00
6.751937984496123590e+00,1.217748882906383168e+00,1.918522280387123802e+00,4.249304139484292087e+00,3.265853470898341548e+00,1.646189504473635523e+01,2.046833982844140465e+01,1.846557148125879166e+01,4.487929428814479316e+00,2.302458282633506048e+00
6.852713178294573382e+00,1.328830907114151305e+00,1.667963521947192440e+00,3.893725488492296716e+00,3.768988866509913827e+00,1.649703995108807675e+01,2.050122476983402819e+01,1.849942755272931194e+01,4.514018597400180965e+00,2.406653764362003844e+00
6.953488372093023173e+00,1.518721203189139279e+00,1.471510016757721084e+00,3.486900584334019726e+00,4.182249769832059982e+00,1.652021765703647915e+01,2.052296996901998938e+01,1.852178607883643835e+01,4.531564425207351476e+00,2.565656143072027273e+00
7.054263565891472965e+00,1.797997176713474143e+00,1.329723393024898837e+00,3.071132195959579203e+00,4.452949668850234133e+00,1.653606103098600144e+01,2.053793797034501267e+01,1.853712745554464192e+01,4.544039104175410237e+00,2.784769090540189840e+00
7.155038759689922756e+00,2.170961950280478447e+00,1.242800202715225844e+00,2.676173909068983114e+00,4.554324634990154941e+00,1.654761727102492230e+01,2.054898318964990622e+01,1.854838950512638007e+01,4.553701578966279584e+00,3.056050170592838899e+00
7.255813953488371659e+00,2.626580755814186929e+00,1.211829266207912426e+00,2.319167910908032315e+00,4.486322934431008491e+00,1.655690388588145368e+01,2.055799956224549518e+01,1.855751910075101208e+01,4.562096135000558661e+00,3.356993812522208298e+00
7.356589147286821451e+00,3.130819352283288559e+00,1.240201845352143728e+00,2.008687343966135241e+00,4.271362331113897959e+00,1.656537922584774591e+01,2.056637878398718300e+01,1.856593593264309305e+01,4.570470730580974639e+00,3.655886417478286354e+00
7.457364341085271242e+00,3.627612756582192954e+00,1.334494765927044746e+00,1.748967626685145937e+00,3.948104156026905454e+00,1.657436212368599371e+01,2.057542337970283342e+01,1.857494828753753424e+01,4.580187440022053025e+00,3.922635377111074462e+00
7.558139534883721034e+00,4.051996165426904106e+00,1.504164492598769387e+00,1.542248787264085319e+00,3.562565385847719757e+00,1.658550123867123105e+01,2.058682198009149289e+01,1.858622528688652054e+01,4.593263988288289745e+00,4.138838266326988702e+00
7.658914728682170825e+00,4.348854430781141645e+00,1.759204985110021324e+00,1.389581174717148926e+00,3.157662361115072702e+00,1.660146765189618989e+01,2.060336823457796029e+01,1.860250346864756921e+01,4.613264212197880632e+00,4.300743260926314981e+00
7.759689922480619728e+00,4.486021207003068056e+00,2.104838362467549739e+00,1.291429654686692796e+00,2.765619389326016808e+00,1.662710991172757957e+01,2.063016858798627240e+01,1.862877028276741953e+01,4.646792109140680083e+00,4.415082796893018191e+00
7.860465116279069520e+00,4.457381294710929254e+00,2.533374081889090412e+00,1.248781716538160946e+00,2.406344211070636785e+00,1.667124151985367675e+01,2.067649552031399551e+01,1.867408764271546673e+01,4.705609369817506327e+00,4.492780607230598910e+00
7.961240310077519311e+00,4.279760727810343113e+00,3.016418086705526580e+00,1.264501241430431966e+00,2.090457004107090011e+00,1.674872598861567852e+01,2.075788149809334016e+01,1.875368353055473847e+01,4.808511241158812233e+00,4.544525710282946385e+00
8.062015503875969102e+00,3.987303990408938681e+00,3.503807973765093564e+00,1.344292355473230227e+00,1.823389727329330467e+00,1.688140118855404737e+01,2.089685403893207649e+01,1.888977664861695516e+01,4.980703654451475337e+00,4.578914836600898930e+00
8.162790697674418894e+00,3.623427535256935617e+00,3.933748927376587101e+00,1.496626005588153285e+00,1.608077173459928622e+00,1.709543762134117983e+01,2.111981153929848531e+01,1.910867434288996236e+01,5.248173393527524766e+00,4.602192815284904093e+00
8.263565891472868685e+00,3.230889363502007949e+00,4.250105433632881180e+00,1.730862137053499561e+00,1.446056468200825451e+00,1.741361362967795401e+01,2.144870109731731134e+01,1.943271782060147146e+01,5.627166880936113280e+00,4.618639260640701849e+00
8.364341085271318477e+00,2.843645081713468858e+00,4.416594634316629353e+00,2.052703835900845153e+00,1.338095555624132738e+00,1.784405375665301818e+01,2.188952834156305016e+01,1.986888360865442138e+01,6.112885185917706465e+00,4.631108877424267689e+00
8.465116279069766492e+00,2.483948705438058902e+00,4.421898819569947570e+00,2.456890880242855957e+00,1.285184209044830661e+00,1.837025269609129907e+01,2.242296040409600977e+01,2.039911124402731346e+01,6.673607583163035706e+00,4.641544473291593143e+00
8.565891472868216283e+00,2.164354704636211491e+00,4.277803306279458262e+00,2.919553616084208159e+00,1.289816902243716701e+00,1.894898643643593772e+01,2.300354417576375354e+01,2.097893008140646387e+01,7.255661064899996404e+00,4.651423081662235504e+00
8.666666666666666075e+00,1.891514541142725214e+00,4.014194002730598676e+00,3.395767646794701999e+00,1.357002021860002738e+00,1.952093763047765762e+01,2.357156632998249535e+01,2.154878425766010963e+01,7.799892347271584647e+00,4.662172574957999416e+00
8.767441860465115866e+00,1.669079259029925488e+00,3.671718477288384186e+00,3.827195003361243408e+00,1.494364726609276772e+00,2.003098601712628124e+01,2.407355269953522736e+01,2.205443760261360353e+01,8.261706409643469584e+00,4.675661143693560895e+00
8.868217054263565657e+00,1.499069688537523648e+00,3.292430369924212563e+00,4.157698817523007406e+00,1.710633591733768721e+00,2.044600497224264402e+01,2.447894964736511270e+01,2.246417843409364323e+01,8.622352162682023646e+00,4.694929833826240184e+00
8.968992248062015449e+00,1.382573226195866090e+00,2.911393403069440833e+00,4.347987574780311171e+00,2.011711032688199730e+00,2.075939108330763005e+01,2.478331564979700019e+01,2.277260021190908645e+01,8.886374055375569014e+00,4.725381619562376123e+00
9.069767441860465240e+00,1.320651897901256921e+00,2.552785473266972360e+00,4.382362023533310058e+00,2.394101165452389157e+00,2.098334431266765066e+01,2.499996369063154233e+01,2.299252461961691196e+01,9.071163474502460744e+00,4.776515939487701701e+00
9.170542635658915032e+00,1.315551156460609272e+00,2.230929218013549153e+00,4.268113846207349127e+00,2.837551439587132407e+00,2.113776655912579727e+01,2.514900661448441710e+01,2.314397609449767756e+01,9.197144530045331834e+00,4.863714262746287709e+00
9.271317829457364823e+00,1.371728228897777679e+00,1.953678590804785120e+00,4.031176181199565889e+00,3.301698499603701542e+00,2.124239857876519011e+01,2.524992161847239203e+01,2.324655336937919259e+01,9.282325831613976064e+00,5.008467020753063714e+00
9.372093023255814614e+00,1.496087931911253222e+00,1.725411304964491910e+00,3.709400902706603276e+00,3.731684832876299929e+00,2.131336172617233515e+01,2.531842974493176968e+01,2.331615829605493673e+01,9.340562536744169364e+00,5.234757443114598452e+00
9.472868217054262630e+00,1.696757887537127418e+00,1.548626848565048508e+00,3.343767761302156138e+00,4.072077569112128259e+00,2.136254784906253334e+01,2.536605290293770665e+01,2.336447898080405139e+01,9.381738439609486946e+00,5.560781758367163263e+00
9.573643410852712421e+00,1.979660368646266155e+00,1.424737279247919597e+00,2.969942377344662265e+00,4.281495590140069751e+00,2.139824836159944255e+01,2.540079677984042306e+01,2.339964915546171653e+01,9.412631338319966900e+00,5.988588234841500046e+00
9.674418604651162212e+00,2.342576707850975826e+00,1.354923386179293310e+00,2.613629943447320247e+00,4.340613195350712772e+00,2.142613100687865213e+01,2.542813167680844089e+01,2.342722739165366974e+01,9.437896367959130117e+00,6.496862300026291059e+00
