time,R_loc
1.165829145728643290e+01,2.080758221654312734e-01
1.175879396984924696e+01,2.256655126551626589e-01
1.185929648241206102e+01,2.407615223474770527e-01
1.195979899497487509e+01,2.537106831001663121e-01
1.206030150753768915e+01,2.648136022289210301e-01
1.216080402010050321e+01,2.743282474699849094e-01
1.226130653266331727e+01,2.824743391301091644e-01
1.236180904522613133e+01,2.894379270895357514e-01
1.246231155778894539e+01,2.953757823733776378e-01
1.256281407035175945e+01,3.004194009390676601e-01
1.266331658291457352e+01,3.046785317348937872e-01
1.276381909547738758e+01,3.082442000932942849e-01
1.286432160804020164e+01,2.988335358140531417e-01
1.296482412060301570e+01,2.734251005185946992e-01
1.306532663316582976e+01,2.485293958591646701e-01
1.316582914572864382e+01,2.241885204846625346e-01
1.326633165829145788e+01,2.004321061236371271e-01
1.336683417085427195e+01,1.772796209411708901e-01
1.346733668341708601e+01,1.547422699803885915e-01
1.356783919597990007e+01,1.328245238682473350e-01
1.366834170854271413e+01,1.115253011452444626e-01
1.376884422110552819e+01,9.083883257274633083e-02
1.386934673366834225e+01,7.075524451317727337e-02
1.396984924623115631e+01,5.126091077633761900e-02
1.407035175879397038e+01,3.233863481743658175e-02
1.417085427135678444e+01,-4.090279792371900869e-02
1.427135678391959850e+01,-1.141142662886231451e-01
1.437185929648241256e+01,-1.644288959278260853e-01
1.447236180904522662e+01,-2.054830996165855350e-01
1.457286432160804068e+01,-2.405987198891957890e-01
1.467336683417085474e+01,-2.711925522051293891e-01
1.477386934673366881e+01,-2.979960000103508699e-01
1.487437185929648287e+01,-3.214118583554513853e-01
1.497487437185929693e+01,-3.416500757545378741e-01
1.507537688442211099e+01,-3.587840006612769139e-01
1.517587939698492505e+01,-3.727689267150890995e-01
1.527638190954773911e+01,-3.834350919554513348e-01
1.537688442211055317e+01,-3.904529428284738146e-01
1.547738693467336724e+01,-3.932524451858912529e-01
1.557788944723618130e+01,-3.908408312292059317e-01
1.567839195979899536e+01,-3.813335104040544432e-01
1.577889447236180942e+01,-3.603503321043691754e-01
1.587939698492462348e+01,-3.094118943001875621e-01
1.597989949748743754e+01,-2.638217480925685310e-01
1.608040201005025338e+01,-2.792177254165378875e-01
1.618090452261306567e+01,-2.949113629358137700e-01
1.628140703517588150e+01,-3.109306709592123963e-01
1.638190954773869379e+01,-3.272944174032140774e-01
1.648241206030150963e+01,-3.440094189638026601e-01
1.658291457286432191e+01,-3.610671803728909834e-01
1.668341708542713775e+01,-3.784397618982023870e-01
1.678391959798995003e+01,-3.960747461082014809e-01
1.688442211055276587e+01,-4.138891718011048493e-01
1.698492462311557816e+01,-4.317623075606329963e-01
1.708542713567839400e+01,-4.495271610753329150e-01
1.718592964824120628e+01,-4.669606698225093333e-01
1.728643216080402212e+01,-4.837726127360637562e-01
1.738693467336683440e+01,-4.995934435606111945e-01
1.748743718592965024e+01,-5.139615031411799428e-01
1.758793969849246253e+01,-5.263104616021189175e-01
1.768844221105527836e+01,-5.359584087605999692e-01
1.778894472361809065e+01,-5.421007898118438417e-01
1.788944723618090649e+01,-5.854071266904534721e-01
1.798994974874371877e+01,-6.266084082381842002e-01
1.809045226130653461e+01,-6.631015783316145384e-01
1.819095477386934689e+01,-6.933608595318476731e-01
1.829145728643216273e+01,-7.158022954149797501e-01
1.839195979899497502e+01,-7.288863720843506977e-01
1.849246231155779085e+01,-7.312528779368513421e-01
1.859296482412060314e+01,-7.218785692758793449e-01
1.869346733668341898e+01,-7.002378755167734115e-01
1.879396984924623126e+01,-6.664372930196975631e-01
1.889447236180904710e+01,-6.212897728124099350e-01
1.899497487437185939e+01,-5.663006118421115564e-01
1.909547738693467522e+01,-5.035541266882626044e-01
1.919597989949748751e+01,-4.355117809259394512e-01
1.929648241206030335e+01,-3.647612680720849765e-01
1.939698492462311563e+01,-2.937640727517227823e-01
1.949748743718593147e+01,-2.246498943934672476e-01
1.959798994974874375e+01,-1.590875594736576581e-01
1.969849246231155959e+01,-9.823931506556422832e-02
1.979899497487437188e+01,-4.278588926539520637e-02
1.989949748743718771e+01,7.001603095759040794e-03
2.000000000000000000e+01,5.116796026593554286e-02
