time,R_spec
8.944723618090453243e+00,2.932578811934150043e-01
9.045226130653267305e+00,2.741465730556081892e-01
9.145728643216081366e+00,2.611500773262034336e-01
9.246231155778895427e+00,2.500130809398594112e-01
9.346733668341709489e+00,2.336324094170393328e-01
9.447236180904523550e+00,2.204213434755153689e-01
9.547738693467337612e+00,2.101178360156681912e-01
9.648241206030151673e+00,2.020917442247081308e-01
9.748743718592965735e+00,1.965090161497159427e-01
9.849246231155779796e+00,1.935655949252318708e-01
9.949748743718593857e+00,1.933748615075356059e-01
1.005025125628140792e+01,1.961786827430828661e-01
1.015075376884422198e+01,2.023871672661794463e-01
1.025125628140703604e+01,2.126400350597396904e-01
1.035175879396985010e+01,2.181720956603992456e-01
1.045226130653266416e+01,2.194046459808027261e-01
1.055276381909547823e+01,2.255622608439080135e-01
1.065326633165829229e+01,2.378878718807158343e-01
1.075376884422110635e+01,2.586207532443230428e-01
1.085427135678392041e+01,2.915204184769609186e-01
1.095477386934673447e+01,2.680361455591935282e-01
1.105527638190954853e+01,2.289818283567070512e-01
1.115577889447236259e+01,1.970591595086174652e-01
1.125628140703517666e+01,1.718197079159239915e-01
1.135678391959799072e+01,1.516973357283690760e-01
1.145728643216080478e+01,1.355427623633629619e-01
1.155778894472361884e+01,1.225033174360280475e-01
1.165829145728643290e+01,1.119397342947612006e-01
1.175879396984924696e+01,1.033681779985272248e-01
1.185929648241206102e+01,9.641945054040765295e-02
1.195979899497487509e+01,9.080996498238558257e-02
1.206030150753768915e+01,8.632085048010700035e-02
1.216080402010050321e+01,8.278274055463016867e-02
1.226130653266331727e+01,8.006459184866301926e-02
1.236180904522613133e+01,7.806539923048692875e-02
1.246231155778894539e+01,7.670802262853021469e-02
1.256281407035175945e+01,7.593457235894768287e-02
1.266331658291457352e+01,7.570295462128091846e-02
1.276381909547738758e+01,7.598429548157559221e-02
1.286432160804020164e+01,7.676103455940135045e-02
1.296482412060301570e+01,7.802553719443025559e-02
1.306532663316582976e+01,7.977911577856303116e-02
1.316582914572864382e+01,8.203137827823735184e-02
1.326633165829145788e+01,8.479984519767692908e-02
1.336683417085427195e+01,8.810939255110762647e-02
1.346733668341708601e+01,9.199293666001938374e-02
1.356783919597990007e+01,9.649192823980559663e-02
1.366834170854271413e+01,1.016557147715280301e-01
1.376884422110552819e+01,1.075424945250288700e-01
1.386934673366834225e+01,1.142199594916244593e-01
1.396984924623115631e+01,1.217660741326927754e-01
1.407035175879397038e+01,1.302699876015965819e-01
1.417085427135678444e+01,1.398330788529422997e-01
1.427135678391959850e+01,1.505701337597522560e-01
1.437185929648241256e+01,1.626106533571085866e-01
1.447236180904522662e+01,1.761002908458575156e-01
1.457286432160804068e+01,1.912024121606308025e-01
1.467336683417085474e+01,2.080997727843079403e-01
1.477386934673366881e+01,2.267791614406068079e-01
1.487437185929648287e+01,2.316665629912710023e-01
1.497487437185929693e+01,2.371608378749345825e-01
1.507537688442211099e+01,2.433031550165851153e-01
1.517587939698492505e+01,2.501450460673316778e-01
1.527638190954773911e+01,2.577509978764683796e-01
1.537688442211055317e+01,2.662021080520811656e-01
1.547738693467336724e+01,2.756012501085652322e-01
1.557788944723618130e+01,2.787185368987236678e-01
1.567839195979899536e+01,2.783527930673866391e-01
1.577889447236180942e+01,2.800424699739327838e-01
1.587939698492462348e+01,2.839831952175549401e-01
1.597989949748743754e+01,2.904974659075083565e-01
1.608040201005025338e+01,3.000901121020249640e-01
1.618090452261306567e+01,3.135481978593896435e-01
1.628140703517588150e+01,3.321300513192321779e-01
1.638190954773869379e+01,3.579501819730630530e-01
1.648241206030150963e+01,3.935442512130709058e-01
1.658291457286432191e+01,4.351251171000611317e-01
1.668341708542713775e+01,5.079496035052833980e-01
1.678391959798995003e+01,6.633720804072534838e-01
1.688442211055276587e+01,9.498332757936720494e-01
1.698492462311557816e+01,7.090863417721555706e-01
1.708542713567839400e+01,5.024984320287610995e-01
1.718592964824120628e+01,4.109163627835730748e-01
1.728643216080402212e+01,3.626086002911934614e-01
1.738693467336683440e+01,3.090979451423899182e-01
1.748743718592965024e+01,2.679215021744013603e-01
1.758793969849246253e+01,2.377014217921722961e-01
1.768844221105527836e+01,2.150723269075679733e-01
1.778894472361809065e+01,1.980847821925454111e-01
1.788944723618090649e+01,1.855522899309949569e-01
1.798994974874371877e+01,1.733854445921884369e-01
1.809045226130653461e+01,1.611787780876713094e-01
1.819095477386934689e+01,1.508358355781475313e-01
1.829145728643216273e+01,1.421849507895161235e-01
1.839195979899497502e+01,1.351195001582118638e-01
1.849246231155779085e+01,1.290840442898287810e-01
1.859296482412060314e+01,1.231600795258709635e-01
1.869346733668341898e+01,1.186746923638053175e-01
1.879396984924623126e+01,1.156855901265374797e-01
1.889447236180904710e+01,1.143536875171056039e-01
1.899497487437185939e+01,1.150003358106916618e-01
1.909547738693467522e+01,1.182183500156037820e-01
1.919597989949748751e+01,1.251040899962726216e-01
1.929648241206030335e+01,1.377983828252145604e-01
1.939698492462311563e+01,1.609501436030992272e-01
1.949748743718593147e+01,2.065725613817293027e-01
1.959798994974874375e+01,2.421141144851269023e-01
1.969849246231155959e+01,2.514109687630751711e-01
1.979899497487437188e+01,1.817282994726955592e-01
1.989949748743718771e+01,1.472377782097472609e-01
2.000000000000000000e+01,1.262067539299586150e-01
