time,linear_potential
1.638190954773869379e+01,2.098885153259716585e+00
1.648241206030150963e+01,2.025675536282898204e+00
1.658291457286432191e+01,2.286338577021157725e+00
1.668341708542713775e+01,2.525808576001451478e+00
1.678391959798995003e+01,2.739964764757432558e+00
1.688442211055276587e+01,2.924693893539611622e+00
1.698492462311557816e+01,3.163301663666476138e+00
1.708542713567839400e+01,3.387276192698407407e+00
1.718592964824120628e+01,3.602128589532110237e+00
1.728643216080402212e+01,3.811637895389230479e+00
1.738693467336683440e+01,4.016453461348045373e+00
1.748743718592965024e+01,4.215839395351108188e+00
1.758793969849246253e+01,4.408000862446527890e+00
1.768844221105527836e+01,4.590090903752935603e+00
1.778894472361809065e+01,4.758085395415733387e+00
1.788944723618090649e+01,4.906565174477066194e+00
1.798994974874371877e+01,5.028390023647742346e+00
1.809045226130653461e+01,5.114181105719588061e+00
1.819095477386934689e+01,5.151339613036828524e+00
1.829145728643216273e+01,5.121598159149531426e+00
1.839195979899497502e+01,4.991691269198680558e+00
1.849246231155779085e+01,4.927972609792701242e+00
1.859296482412060314e+01,5.351685564418145802e+00
1.869346733668341898e+01,5.644223740471368878e+00
1.879396984924623126e+01,5.832391856165173749e+00
1.889447236180904710e+01,5.917582259825499236e+00
1.899497487437185939e+01,5.898598234125170592e+00
1.909547738693467522e+01,5.776408663589005066e+00
1.919597989949748751e+01,5.555648044273210573e+00
1.929648241206030335e+01,5.244479156502584338e+00
1.939698492462311563e+01,4.853055600340059783e+00
1.949748743718593147e+01,4.389871613659400040e+00
1.959798994974874375e+01,3.846664456960712908e+00
1.969849246231155959e+01,3.364118465023551607e+00
1.979899497487437188e+01,2.838017286600001743e+00
1.989949748743718771e+01,2.430357928144612600e+00
2.000000000000000000e+01,2.640056787781902337e+00
